Algorithm,Dropped variable,Drift type,Drift magnitude,Variable importance,Drift time,MSE,SMAPE,Dropped drifting
Linear regression,Medium,Sudden Drift,Large,Medium,Test,636.7956846382227,13.27,True
Linear regression,Medium,Sudden Drift,Large,Unimportant,Training,36.01043515547911,2.75,False
Linear regression,Medium,Sudden Drift,Large,Unimportant,Training/Test,61.94480329974399,3.75,False
Linear regression,Medium,Sudden Drift,Large,Unimportant,Test,174.1742088516297,6.25,False
Linear regression,Medium,Incremental Drift,Small,Important,Training,31.27313889777224,2.54,False
Linear regression,Medium,Incremental Drift,Small,Important,Training/Test,36.59923055628159,2.85,False
Linear regression,Medium,Incremental Drift,Small,Important,Test,31.151329190962475,2.58,False
Linear regression,Medium,Incremental Drift,Small,Medium,Training,41.33975852974168,3.15,True
Linear regression,Medium,Incremental Drift,Small,Medium,Training/Test,60.81040353147157,3.68,True
Linear regression,Medium,Incremental Drift,Small,Medium,Test,60.83319880015549,3.61,True
Linear regression,Medium,Incremental Drift,Small,Unimportant,Training,29.24757656782488,2.59,False
Linear regression,Medium,Incremental Drift,Small,Unimportant,Training/Test,33.163674350643696,2.84,False
Linear regression,Medium,Incremental Drift,Small,Unimportant,Test,47.48712491253908,3.38,False
Linear regression,Medium,Incremental Drift,Large,Important,Training,44.15997089062457,2.49,False
Linear regression,Medium,Incremental Drift,Large,Important,Training/Test,54.06472513810179,2.98,False
Linear regression,Medium,Incremental Drift,Large,Important,Test,110.26321870448764,4.41,False
Linear regression,Medium,Incremental Drift,Large,Medium,Training,226.21700269511533,7.12,True
Linear regression,Medium,Incremental Drift,Large,Medium,Training/Test,549.6587862690932,12.09,True
Linear regression,Medium,Incremental Drift,Large,Medium,Test,518.3170996068868,11.23,True
Linear regression,Medium,Incremental Drift,Large,Unimportant,Training,38.62686777145312,2.85,False
Linear regression,Medium,Incremental Drift,Large,Unimportant,Training/Test,60.107930726113466,3.69,False
Linear regression,Medium,Incremental Drift,Large,Unimportant,Test,364.2101738549829,9.27,False
Linear regression,Medium,No Drift,No Drift,No Drift,No Drift,27.82271620646774,2.59,False
Linear regression,Medium,Sudden Shock,Small,Important,3 days,27.810192957819304,2.59,False
Linear regression,Medium,Sudden Shock,Large,Important,3 days,27.97382726179157,2.62,False
Linear regression,Medium,Sudden Shock,Small,Important,7 days,28.3004449517175,2.62,False
Linear regression,Medium,Sudden Shock,Large,Important,7 days,28.98190232384432,2.63,False
Linear regression,Unimportant,Sudden Drift,Small,Important,Training,31.21642057742177,2.53,False
Linear regression,Unimportant,Sudden Drift,Small,Important,Training/Test,31.68856342765802,2.62,False
Linear regression,Unimportant,Sudden Drift,Small,Important,Test,35.49953146027015,2.65,False
Linear regression,Unimportant,Sudden Drift,Small,Medium,Training,29.948848726724915,2.55,False
Linear regression,Unimportant,Sudden Drift,Small,Medium,Training/Test,30.18284500324993,2.59,False
Linear regression,Unimportant,Sudden Drift,Small,Medium,Test,30.102605621661496,2.56,False
Linear regression,Unimportant,Sudden Drift,Small,Unimportant,Training,31.98007119634552,2.79,True
Linear regression,Unimportant,Sudden Drift,Small,Unimportant,Training/Test,38.13627825133805,2.97,True
Linear regression,Unimportant,Sudden Drift,Small,Unimportant,Test,41.84786984001214,3.12,True
Linear regression,Unimportant,Sudden Drift,Large,Important,Training,44.6285264783127,2.5,False
Linear regression,Unimportant,Sudden Drift,Large,Important,Training/Test,51.56467555048334,2.81,False
Linear regression,Unimportant,Sudden Drift,Large,Important,Test,131.8731475639852,4.32,False
Linear regression,Unimportant,Sudden Drift,Large,Medium,Training,36.89715266744522,2.53,False
Linear regression,Unimportant,Sudden Drift,Large,Medium,Training/Test,45.6870746068108,2.89,False
Linear regression,Unimportant,Sudden Drift,Large,Medium,Test,68.3841697749416,3.76,False
Linear regression,Unimportant,Sudden Drift,Large,Unimportant,Training,98.09914915045384,4.68,True
Linear regression,Unimportant,Sudden Drift,Large,Unimportant,Training/Test,158.93356019693297,6.11,True
Linear regression,Unimportant,Sudden Drift,Large,Unimportant,Test,231.4059197553463,7.62,True
Linear regression,Unimportant,Incremental Drift,Small,Important,Training,31.748889067058503,2.54,False
Linear regression,Unimportant,Incremental Drift,Small,Important,Training/Test,31.377446278680125,2.57,False
Linear regression,Unimportant,Incremental Drift,Small,Important,Test,35.02493304245456,2.64,False
Linear regression,Unimportant,Incremental Drift,Small,Medium,Training,29.71562499219637,2.55,False
Linear regression,Unimportant,Incremental Drift,Small,Medium,Training/Test,30.05510421335382,2.6,False
Linear regression,Unimportant,Incremental Drift,Small,Medium,Test,30.381318087391524,2.62,False
Linear regression,Unimportant,Incremental Drift,Small,Unimportant,Training,31.644517232759725,2.78,True
Linear regression,Unimportant,Incremental Drift,Small,Unimportant,Training/Test,39.98611832190081,3.04,True
Linear regression,Unimportant,Incremental Drift,Small,Unimportant,Test,38.06393550071251,2.97,True
Linear regression,Unimportant,Incremental Drift,Large,Important,Training,46.42461969451918,2.54,False
Linear regression,Unimportant,Incremental Drift,Large,Important,Training/Test,55.56421118617168,3.03,False
Linear regression,Unimportant,Incremental Drift,Large,Important,Test,113.82405202326024,3.94,False
Linear regression,Unimportant,Incremental Drift,Large,Medium,Training,37.14121162691571,2.54,False
Linear regression,Unimportant,Incremental Drift,Large,Medium,Training/Test,46.72712895047752,2.89,False
Linear regression,Unimportant,Incremental Drift,Large,Medium,Test,103.00692196192782,4.65,False
Linear regression,Unimportant,Incremental Drift,Large,Unimportant,Training,81.37933494720971,4.22,True
Linear regression,Unimportant,Incremental Drift,Large,Unimportant,Training/Test,191.7179377306149,6.79,True
Linear regression,Unimportant,Incremental Drift,Large,Unimportant,Test,188.61641260403675,6.63,True
Linear regression,Unimportant,No Drift,No Drift,No Drift,No Drift,27.976267784152707,2.59,False
Linear regression,Unimportant,Sudden Shock,Small,Important,3 days,28.125035844928497,2.59,False
Linear regression,Unimportant,Sudden Shock,Large,Important,3 days,27.93335233705813,2.63,False
Linear regression,Unimportant,Sudden Shock,Small,Important,7 days,28.166694098804424,2.62,False
Linear regression,Unimportant,Sudden Shock,Large,Important,7 days,28.75474408632042,2.63,False
Linear regression,None,Sudden Drift,Small,Important,Training,24.86905970903137,2.66,False
Linear regression,None,Sudden Drift,Small,Important,Training/Test,26.079749623472352,2.65,False
Linear regression,None,Sudden Drift,Small,Important,Test,25.114252204240465,2.71,False
Linear regression,None,Sudden Drift,Small,Medium,Training,24.34376148147276,2.54,False
Linear regression,None,Sudden Drift,Small,Medium,Training/Test,24.553778283785245,2.75,False
Linear regression,None,Sudden Drift,Small,Medium,Test,25.69235680424815,2.93,False
Linear regression,None,Sudden Drift,Small,Unimportant,Training,23.22863837004872,2.62,False
Linear regression,None,Sudden Drift,Small,Unimportant,Training/Test,23.35272811198375,2.68,False
Linear regression,None,Sudden Drift,Small,Unimportant,Test,88.70669421697264,5.83,False
Linear regression,None,Sudden Drift,Large,Important,Training,31.056392599636464,2.63,False
Linear regression,None,Sudden Drift,Large,Important,Training/Test,45.420166310916585,3.06,False
Linear regression,None,Sudden Drift,Large,Important,Test,658.7883540814554,15.36,False
Linear regression,None,Sudden Drift,Large,Medium,Training,30.301129344560145,2.54,False
Linear regression,None,Sudden Drift,Large,Medium,Training/Test,36.62620585873493,3.17,False
Linear regression,None,Sudden Drift,Large,Medium,Test,60.17735788094056,4.4,False
Linear regression,None,Sudden Drift,Large,Unimportant,Training,25.117461614377795,2.57,False
Linear regression,None,Sudden Drift,Large,Unimportant,Training/Test,30.57049646707944,3.04,False
Linear regression,None,Sudden Drift,Large,Unimportant,Test,715.9605435380595,16.31,False
Linear regression,None,Incremental Drift,Small,Important,Training,24.532691306287404,2.61,False
Linear regression,None,Incremental Drift,Small,Important,Training/Test,26.59594505480087,2.66,False
Linear regression,None,Incremental Drift,Small,Important,Test,44.21250623809527,3.43,False
Linear regression,None,Incremental Drift,Small,Medium,Training,24.9255411943668,2.57,False
Linear regression,None,Incremental Drift,Small,Medium,Training/Test,25.38936903120796,2.88,False
Linear regression,None,Incremental Drift,Small,Medium,Test,26.886698754411423,3.02,False
Linear regression,None,Incremental Drift,Small,Unimportant,Training,23.931277912121168,2.59,False
Linear regression,None,Incremental Drift,Small,Unimportant,Training/Test,25.621479198802422,3.01,False
Linear regression,None,Incremental Drift,Small,Unimportant,Test,62.5410079489639,4.82,False
Linear regression,None,Incremental Drift,Large,Important,Training,31.078037057640763,2.66,False
Linear regression,None,Incremental Drift,Large,Important,Training/Test,56.076631989523385,3.27,False
Linear regression,None,Incremental Drift,Large,Important,Test,45.68334732459944,3.06,False
Linear regression,None,Incremental Drift,Large,Medium,Training,31.925838409739363,2.57,False
Linear regression,None,Incremental Drift,Large,Medium,Training/Test,37.33729733636333,3.15,False
Linear regression,None,Incremental Drift,Large,Medium,Test,74.94299385952772,4.84,False
Linear regression,None,Incremental Drift,Large,Unimportant,Training,25.276505897410026,2.55,False
Linear regression,None,Incremental Drift,Large,Unimportant,Training/Test,33.20617731620403,3.03,False
Linear regression,None,Incremental Drift,Large,Unimportant,Test,869.9111668963816,16.72,False
Linear regression,None,No Drift,No Drift,No Drift,No Drift,22.52843033807643,2.65,False
Linear regression,None,Sudden Shock,Small,Important,3 days,22.537825679928183,2.64,False
Linear regression,None,Sudden Shock,Large,Important,3 days,22.87665197503891,2.66,False
Linear regression,None,Sudden Shock,Small,Important,7 days,22.52091206246002,2.62,False
Linear regression,None,Sudden Shock,Large,Important,7 days,22.91766388343592,2.62,False
Linear regression,Important,Sudden Drift,Small,Important,Training,50.55614280688802,4.18,True
Linear regression,Important,Sudden Drift,Small,Important,Training/Test,69.4346606170519,4.72,True
Linear regression,Important,Sudden Drift,Small,Important,Test,95.4530699377327,5.87,True
Linear regression,Important,Sudden Drift,Small,Medium,Training,24.399874311718303,2.56,False
Linear regression,Important,Sudden Drift,Small,Medium,Training/Test,25.04938899238709,2.77,False
Linear regression,Important,Sudden Drift,Small,Medium,Test,25.10139810493535,2.87,False
Linear regression,Important,Sudden Drift,Small,Unimportant,Training,23.21853994439638,2.6,False
Linear regression,Important,Sudden Drift,Small,Unimportant,Training/Test,24.49996213421492,2.72,False
Linear regression,Important,Sudden Drift,Small,Unimportant,Test,69.99826732685952,5.16,False
Linear regression,Important,Sudden Drift,Large,Important,Training,431.8479065611827,10.7,True
Linear regression,Important,Sudden Drift,Large,Important,Training/Test,683.7560930582282,15.9,True
Linear regression,Important,Sudden Drift,Large,Important,Test,1162.7254793935424,21.52,True
Linear regression,Important,Sudden Drift,Large,Medium,Training,30.765753687954327,2.52,False
Linear regression,Important,Sudden Drift,Large,Medium,Training/Test,37.32691821806003,3.19,False
Linear regression,Important,Sudden Drift,Large,Medium,Test,59.134783466073614,4.36,False
Linear regression,Important,Sudden Drift,Large,Unimportant,Training,25.64058212836519,2.59,False
Linear regression,Important,Sudden Drift,Large,Unimportant,Training/Test,30.44213092623643,3.04,False
Linear regression,Important,Sudden Drift,Large,Unimportant,Test,867.9794782485204,17.86,False
Linear regression,Important,Incremental Drift,Small,Important,Training,49.10013022655666,4.12,True
Linear regression,Important,Incremental Drift,Small,Important,Training/Test,84.16836446065088,5.3,True
Linear regression,Important,Incremental Drift,Small,Important,Test,76.32102247052897,4.99,True
Linear regression,Important,Incremental Drift,Small,Medium,Training,25.073231567580137,2.55,False
Linear regression,Important,Incremental Drift,Small,Medium,Training/Test,24.95096323374644,2.78,False
Linear regression,Important,Incremental Drift,Small,Medium,Test,25.231486953578887,2.88,False
Linear regression,Important,Incremental Drift,Small,Unimportant,Training,23.884625011773498,2.59,False
Linear regression,Important,Incremental Drift,Small,Unimportant,Training/Test,25.538759896789728,3.0,False
Linear regression,Important,Incremental Drift,Small,Unimportant,Test,64.30706179219575,4.88,False
Linear regression,Important,Incremental Drift,Large,Important,Training,413.04158182261455,10.44,True
Linear regression,Important,Incremental Drift,Large,Important,Training/Test,986.1694940955676,19.65,True
Linear regression,Important,Incremental Drift,Large,Important,Test,898.1652521751757,17.85,True
Linear regression,Important,Incremental Drift,Large,Medium,Training,33.522564914833104,2.61,False
Linear regression,Important,Incremental Drift,Large,Medium,Training/Test,39.316070275133896,3.17,False
Linear regression,Important,Incremental Drift,Large,Medium,Test,45.86894724653135,3.81,False
Linear regression,Important,Incremental Drift,Large,Unimportant,Training,27.10866188269927,2.6,False
Linear regression,Important,Incremental Drift,Large,Unimportant,Training/Test,32.28152772013368,3.02,False
Linear regression,Important,Incremental Drift,Large,Unimportant,Test,568.4807862624541,13.76,False
Linear regression,Important,No Drift,No Drift,No Drift,No Drift,22.688718760876068,2.71,False
Linear regression,Important,Sudden Shock,Small,Important,3 days,24.28498786363897,2.78,True
Linear regression,Important,Sudden Shock,Large,Important,3 days,47.18411297183317,3.29,True
Linear regression,Important,Sudden Shock,Small,Important,7 days,25.11456137553785,2.8,True
Linear regression,Important,Sudden Shock,Large,Important,7 days,52.33245109637552,3.31,True
Linear regression,Medium,Sudden Drift,Small,Important,Training,23.96733107670009,2.56,False
Linear regression,Medium,Sudden Drift,Small,Important,Training/Test,25.43035150944935,2.58,False
Linear regression,Medium,Sudden Drift,Small,Important,Test,35.79097782092568,2.95,False
Linear regression,Medium,Sudden Drift,Small,Medium,Training,32.14674771282665,3.4,True
Linear regression,Medium,Sudden Drift,Small,Medium,Training/Test,46.50558155978579,3.38,True
Linear regression,Medium,Sudden Drift,Small,Medium,Test,62.61133582087007,4.02,True
Linear regression,Medium,Sudden Drift,Small,Unimportant,Training,23.44549138999341,2.59,False
Linear regression,Medium,Sudden Drift,Small,Unimportant,Training/Test,23.58287222436241,2.68,False
Linear regression,Medium,Sudden Drift,Small,Unimportant,Test,118.9804588384617,6.79,False
Linear regression,Medium,Sudden Drift,Large,Important,Training,30.950232455988704,2.62,False
Linear regression,Medium,Sudden Drift,Large,Important,Training/Test,45.83606842108614,3.08,False
Linear regression,Medium,Sudden Drift,Large,Important,Test,207.1837975298575,7.58,False
Linear regression,Medium,Sudden Drift,Large,Medium,Training,189.0090574012669,7.9,True
Linear regression,Medium,Sudden Drift,Large,Medium,Training/Test,381.1952951931767,9.5,True
Linear regression,Medium,Sudden Drift,Large,Medium,Test,587.7345848507532,12.95,True
Linear regression,Medium,Sudden Drift,Large,Unimportant,Training,24.803085317231307,2.55,False
Linear regression,Medium,Sudden Drift,Large,Unimportant,Training/Test,29.51442531679616,2.98,False
Linear regression,Medium,Sudden Drift,Large,Unimportant,Test,1796.218733672416,24.59,False
Linear regression,Medium,Incremental Drift,Small,Important,Training,24.34872127126504,2.57,False
Linear regression,Medium,Incremental Drift,Small,Important,Training/Test,31.48174577918928,2.71,False
Linear regression,Medium,Incremental Drift,Small,Important,Test,29.5604894459828,2.68,False
Linear regression,Medium,Incremental Drift,Small,Medium,Training,31.51379984723537,3.35,True
Linear regression,Medium,Incremental Drift,Small,Medium,Training/Test,55.02217387368941,3.69,True
Linear regression,Medium,Incremental Drift,Small,Medium,Test,53.23564565819302,3.61,True
Linear regression,Medium,Incremental Drift,Small,Unimportant,Training,23.95803033991696,2.58,False
Linear regression,Medium,Incremental Drift,Small,Unimportant,Training/Test,31.080902514464448,3.39,False
Linear regression,Medium,Incremental Drift,Small,Unimportant,Test,105.08532941083357,6.2,False
Linear regression,Medium,Incremental Drift,Large,Important,Training,31.560819696277605,2.66,False
Linear regression,Medium,Incremental Drift,Large,Important,Training/Test,55.07246763438707,3.13,False
Linear regression,Medium,Incremental Drift,Large,Important,Test,1439.4730080537856,23.52,False
Linear regression,Medium,Incremental Drift,Large,Medium,Training,166.10757565636305,7.28,True
Linear regression,Medium,Incremental Drift,Large,Medium,Training/Test,504.41188085477273,11.73,True
Linear regression,Medium,Incremental Drift,Large,Medium,Test,460.7431885994477,10.82,True
Linear regression,Medium,Incremental Drift,Large,Unimportant,Training,26.221404681935816,2.57,False
Linear regression,Medium,Incremental Drift,Large,Unimportant,Training/Test,32.67129268543848,3.02,False
Linear regression,Medium,Incremental Drift,Large,Unimportant,Test,1278.9412853774818,19.8,False
Linear regression,Medium,No Drift,No Drift,No Drift,No Drift,22.488594818743103,2.61,False
Linear regression,Medium,Sudden Shock,Small,Important,3 days,22.592597618768824,2.61,False
Linear regression,Medium,Sudden Shock,Large,Important,3 days,22.82636611159696,2.64,False
Linear regression,Medium,Sudden Shock,Small,Important,7 days,22.63997974150304,2.6,False
Linear regression,Medium,Sudden Shock,Large,Important,7 days,22.45993871239021,2.59,False
Linear regression,Unimportant,Sudden Drift,Small,Important,Training,24.479167425027093,2.64,False
Linear regression,Unimportant,Sudden Drift,Small,Important,Training/Test,26.32265846047649,2.68,False
Linear regression,Unimportant,Sudden Drift,Small,Important,Test,147.57979408610592,7.77,False
Linear regression,Unimportant,Sudden Drift,Small,Medium,Training,24.752049128756177,2.59,False
Linear regression,Unimportant,Sudden Drift,Small,Medium,Training/Test,25.029151623605816,2.82,False
Linear regression,Unimportant,Sudden Drift,Small,Medium,Test,34.07413746165781,3.46,False
Linear regression,Unimportant,Sudden Drift,Small,Unimportant,Training,25.071265593088185,2.94,True
Linear regression,Unimportant,Sudden Drift,Small,Unimportant,Training/Test,26.275862388726992,2.66,True
Linear regression,Unimportant,Sudden Drift,Small,Unimportant,Test,28.412464167429576,2.74,True
Linear regression,Unimportant,Sudden Drift,Large,Important,Training,31.546620394287576,2.66,False
Linear regression,Unimportant,Sudden Drift,Large,Important,Training/Test,45.04657304284995,3.07,False
Linear regression,Unimportant,Sudden Drift,Large,Important,Test,236.769458172307,8.24,False
Linear regression,Unimportant,Sudden Drift,Large,Medium,Training,30.283842792382185,2.54,False
Linear regression,Unimportant,Sudden Drift,Large,Medium,Training/Test,37.49195084350805,3.24,False
Linear regression,Unimportant,Sudden Drift,Large,Medium,Test,124.29469924172106,6.3,False
Linear regression,Unimportant,Sudden Drift,Large,Unimportant,Training,49.30644398210607,4.18,True
Linear regression,Unimportant,Sudden Drift,Large,Unimportant,Training/Test,79.38251919749638,4.42,True
Linear regression,Unimportant,Sudden Drift,Large,Unimportant,Test,108.43426551181727,5.38,True
Linear regression,Unimportant,Incremental Drift,Small,Important,Training,24.422902271457048,2.61,False
Linear regression,Unimportant,Incremental Drift,Small,Important,Training/Test,27.640443172135168,2.6,False
Linear regression,Unimportant,Incremental Drift,Small,Important,Test,25.530688296626536,2.74,False
Linear regression,Unimportant,Incremental Drift,Small,Medium,Training,25.026654779007146,2.58,False
Linear regression,Unimportant,Incremental Drift,Small,Medium,Training/Test,29.527431216134627,3.2,False
Linear regression,Unimportant,Incremental Drift,Small,Medium,Test,33.12585661554293,3.37,False
Linear regression,Unimportant,Incremental Drift,Small,Unimportant,Training,25.17028541449096,2.95,True
Linear regression,Unimportant,Incremental Drift,Small,Unimportant,Training/Test,27.25613405982068,2.69,True
Linear regression,Unimportant,Incremental Drift,Small,Unimportant,Test,26.52771672286133,2.69,True
Linear regression,Unimportant,Incremental Drift,Large,Important,Training,31.60381988836693,2.66,False
Linear regression,Unimportant,Incremental Drift,Large,Important,Training/Test,52.32792287124891,3.17,False
Linear regression,Unimportant,Incremental Drift,Large,Important,Test,281.4638441698737,9.1,False
Linear regression,Unimportant,Incremental Drift,Large,Medium,Training,32.16165962234319,2.59,False
Linear regression,Unimportant,Incremental Drift,Large,Medium,Training/Test,36.61412530862668,3.23,False
Linear regression,Unimportant,Incremental Drift,Large,Medium,Test,146.6451226815081,6.6,False
Linear regression,Unimportant,Incremental Drift,Large,Unimportant,Training,47.98363098739929,4.08,True
Linear regression,Unimportant,Incremental Drift,Large,Unimportant,Training/Test,95.80576429937184,4.99,True
Linear regression,Unimportant,Incremental Drift,Large,Unimportant,Test,85.63405263148928,4.66,True
Linear regression,Unimportant,No Drift,No Drift,No Drift,No Drift,22.843650680662204,2.68,False
Linear regression,Unimportant,Sudden Shock,Small,Important,3 days,22.989796051712247,2.67,False
Linear regression,Unimportant,Sudden Shock,Large,Important,3 days,23.201898215081467,2.67,False
Linear regression,Unimportant,Sudden Shock,Small,Important,7 days,22.892402903749343,2.63,False
Linear regression,Unimportant,Sudden Shock,Large,Important,7 days,23.017765982513257,2.67,False
Linear regression,None,Sudden Drift,Small,Important,Training,46.21880297621833,3.49,False
Linear regression,None,Sudden Drift,Small,Important,Training/Test,53.89973810927752,3.79,False
Linear regression,None,Sudden Drift,Small,Important,Test,309.5327939010631,9.64,False
Linear regression,None,Sudden Drift,Small,Medium,Training,44.10378225191968,3.63,False
Linear regression,None,Sudden Drift,Small,Medium,Training/Test,39.2770665963587,3.42,False
Linear regression,None,Sudden Drift,Small,Medium,Test,80.56935204486635,4.88,False
Linear regression,None,Sudden Drift,Small,Unimportant,Training,44.20244580359918,3.66,False
Linear regression,None,Sudden Drift,Small,Unimportant,Training/Test,41.77646107235345,3.56,False
Linear regression,None,Sudden Drift,Small,Unimportant,Test,43.15966550149682,3.62,False
Linear regression,None,Sudden Drift,Large,Important,Training,57.15273634865588,3.21,False
Linear regression,None,Sudden Drift,Large,Important,Training/Test,59.670036277437084,3.29,False
Linear regression,None,Sudden Drift,Large,Important,Test,4147.288421194563,36.41,False
Linear regression,None,Sudden Drift,Large,Medium,Training,40.83530566589866,3.32,False
Linear regression,None,Sudden Drift,Large,Medium,Training/Test,63.74906608363201,3.94,False
Linear regression,None,Sudden Drift,Large,Medium,Test,550.9908596960574,13.03,False
Linear regression,None,Sudden Drift,Large,Unimportant,Training,40.623902782988665,3.4,False
Linear regression,None,Sudden Drift,Large,Unimportant,Training/Test,40.36738337376804,3.32,False
Linear regression,None,Sudden Drift,Large,Unimportant,Test,52.051347849190016,3.78,False
Linear regression,None,Incremental Drift,Small,Important,Training,46.77900863195314,3.53,False
Linear regression,None,Incremental Drift,Small,Important,Training/Test,226.6745126935997,8.11,False
Linear regression,None,Incremental Drift,Small,Important,Test,251.9586080850204,8.61,False
Linear regression,None,Incremental Drift,Small,Medium,Training,41.6508191259778,3.53,False
Linear regression,None,Incremental Drift,Small,Medium,Training/Test,40.93786541156615,3.49,False
Linear regression,None,Incremental Drift,Small,Medium,Test,90.56364658799396,5.19,False
Linear regression,None,Incremental Drift,Small,Unimportant,Training,46.22063339126826,3.74,False
Linear regression,None,Incremental Drift,Small,Unimportant,Training/Test,41.46757657856267,3.55,False
Linear regression,None,Incremental Drift,Small,Unimportant,Test,43.00530401752474,3.63,False
Linear regression,None,Incremental Drift,Large,Important,Training,55.16582157506735,3.18,False
Linear regression,None,Incremental Drift,Large,Important,Training/Test,116.86820005482096,4.6,False
Linear regression,None,Incremental Drift,Large,Important,Test,3122.082705843755,29.77,False
Linear regression,None,Incremental Drift,Large,Medium,Training,40.50799886222003,3.28,False
Linear regression,None,Incremental Drift,Large,Medium,Training/Test,61.96458325975174,3.82,False
Linear regression,None,Incremental Drift,Large,Medium,Test,582.4588087520463,12.74,False
Linear regression,None,Incremental Drift,Large,Unimportant,Training,40.35952971219853,3.4,False
Linear regression,None,Incremental Drift,Large,Unimportant,Training/Test,40.49509118165719,3.32,False
Linear regression,None,Incremental Drift,Large,Unimportant,Test,43.85679105737197,3.53,False
Linear regression,None,No Drift,No Drift,No Drift,No Drift,45.45737149747797,3.76,False
Linear regression,None,Sudden Shock,Small,Important,3 days,46.90861773258631,3.79,False
Linear regression,None,Sudden Shock,Large,Important,3 days,47.05035678949229,3.8,False
Linear regression,None,Sudden Shock,Small,Important,7 days,48.818850411910944,3.84,False
Linear regression,None,Sudden Shock,Large,Important,7 days,47.89718940700107,3.83,False
Linear regression,Important,Sudden Drift,Small,Important,Training,101.96231421351344,5.11,True
Linear regression,Important,Sudden Drift,Small,Important,Training/Test,138.5006360928666,6.2,True
Linear regression,Important,Sudden Drift,Small,Important,Test,186.62990683634263,7.28,True
Linear regression,Important,Sudden Drift,Small,Medium,Training,43.20962667480958,3.58,False
Linear regression,Important,Sudden Drift,Small,Medium,Training/Test,40.32395774795014,3.46,False
Linear regression,Important,Sudden Drift,Small,Medium,Test,67.5344620073518,4.41,False
Linear regression,Important,Sudden Drift,Small,Unimportant,Training,44.55895819445376,3.67,False
Linear regression,Important,Sudden Drift,Small,Unimportant,Training/Test,41.74747746431984,3.55,False
Linear regression,Important,Sudden Drift,Small,Unimportant,Test,54.46888052158553,4.01,False
Linear regression,Important,Sudden Drift,Large,Important,Training,755.370177265748,12.5,True
Linear regression,Important,Sudden Drift,Large,Important,Training/Test,1332.3614838531769,17.63,True
Linear regression,Important,Sudden Drift,Large,Important,Test,2070.002399259044,23.8,True
Linear regression,Important,Sudden Drift,Large,Medium,Training,41.5271444677006,3.33,False
Linear regression,Important,Sudden Drift,Large,Medium,Training/Test,61.43477027503714,3.86,False
Linear regression,Important,Sudden Drift,Large,Medium,Test,455.2042467666728,11.8,False
Linear regression,Important,Sudden Drift,Large,Unimportant,Training,42.21057284453118,3.46,False
Linear regression,Important,Sudden Drift,Large,Unimportant,Training/Test,39.93137160189588,3.31,False
Linear regression,Important,Sudden Drift,Large,Unimportant,Test,41.22937124778609,3.32,False
Linear regression,Important,Incremental Drift,Small,Important,Training,92.59172307267042,4.91,True
Linear regression,Important,Incremental Drift,Small,Important,Training/Test,166.1127616187206,6.86,True
Linear regression,Important,Incremental Drift,Small,Important,Test,155.751774025228,6.69,True
Linear regression,Important,Incremental Drift,Small,Medium,Training,44.576106302459735,3.64,False
Linear regression,Important,Incremental Drift,Small,Medium,Training/Test,40.903918438366176,3.48,False
Linear regression,Important,Incremental Drift,Small,Medium,Test,45.89415173770072,3.69,False
Linear regression,Important,Incremental Drift,Small,Unimportant,Training,44.26997347793749,3.66,False
Linear regression,Important,Incremental Drift,Small,Unimportant,Training/Test,42.05217829632741,3.56,False
Linear regression,Important,Incremental Drift,Small,Unimportant,Test,44.41641538845251,3.66,False
Linear regression,Important,Incremental Drift,Large,Important,Training,704.6023167791686,11.97,True
Linear regression,Important,Incremental Drift,Large,Important,Training/Test,1765.293833935398,21.64,True
Linear regression,Important,Incremental Drift,Large,Important,Test,1642.6013646683944,20.26,True
Linear regression,Important,Incremental Drift,Large,Medium,Training,40.65058157694467,3.28,False
Linear regression,Important,Incremental Drift,Large,Medium,Training/Test,63.27872199509115,3.88,False
Linear regression,Important,Incremental Drift,Large,Medium,Test,351.48266951028893,9.81,False
Linear regression,Important,Incremental Drift,Large,Unimportant,Training,41.55895284019877,3.43,False
Linear regression,Important,Incremental Drift,Large,Unimportant,Training/Test,41.908927964712255,3.38,False
Linear regression,Important,Incremental Drift,Large,Unimportant,Test,58.84134913413406,3.92,False
Linear regression,Important,No Drift,No Drift,No Drift,No Drift,44.58585096928404,3.72,False
Linear regression,Important,Sudden Shock,Small,Important,3 days,47.69273526942672,3.82,True
Linear regression,Important,Sudden Shock,Large,Important,3 days,87.46137112741093,4.27,True
Linear regression,Important,Sudden Shock,Small,Important,7 days,48.76591049686789,3.85,True
Linear regression,Important,Sudden Shock,Large,Important,7 days,94.01164210037524,4.3,True
Linear regression,Medium,Sudden Drift,Small,Important,Training,48.01253816823755,3.57,False
Linear regression,Medium,Sudden Drift,Small,Important,Training/Test,59.3495194261747,3.98,False
Linear regression,Medium,Sudden Drift,Small,Important,Test,323.35496786037623,9.91,False
Linear regression,Medium,Sudden Drift,Small,Medium,Training,48.53471570053308,3.77,True
Linear regression,Medium,Sudden Drift,Small,Medium,Training/Test,42.66881923299132,3.53,True
Linear regression,Medium,Sudden Drift,Small,Medium,Test,42.63255669341255,3.51,True
Linear regression,Medium,Sudden Drift,Small,Unimportant,Training,43.94911173543161,3.65,False
Linear regression,Medium,Sudden Drift,Small,Unimportant,Training/Test,41.99755896673504,3.57,False
Linear regression,Medium,Sudden Drift,Small,Unimportant,Test,41.54339951608995,3.55,False
Linear regression,Medium,Sudden Drift,Large,Important,Training,55.37871358065962,3.18,False
