Algorithm,Dropped variable,Drift type,Drift magnitude,Variable importance,Drift time,MSE,SMAPE,Dropped drifting
Gradient boosted decision tree,None,Sudden Drift,Large,Important,Training,107.6399327440735,6.33,False
Gradient boosted decision tree,None,Sudden Drift,Large,Important,Training/Test,124.85749759839946,7.43,False
Gradient boosted decision tree,None,Sudden Drift,Large,Important,Test,738.2032240401314,21.89,False
Gradient boosted decision tree,None,Sudden Drift,Large,Medium,Training,135.62945010272938,7.66,False
Gradient boosted decision tree,None,Sudden Drift,Large,Medium,Training/Test,60.84260820394283,4.71,False
Gradient boosted decision tree,None,Sudden Drift,Large,Medium,Test,884.5092760727239,18.73,False
Gradient boosted decision tree,None,Sudden Drift,Large,Unimportant,Training,14.828414608834564,2.99,False
Gradient boosted decision tree,None,Sudden Drift,Large,Unimportant,Training/Test,14.73394613924999,2.85,False
Gradient boosted decision tree,None,Sudden Drift,Large,Unimportant,Test,16.67655559439534,3.11,False
Gradient boosted decision tree,None,Incremental Drift,Small,Important,Training,23.75430180081204,3.56,False
Gradient boosted decision tree,None,Incremental Drift,Small,Important,Training/Test,42.521988141658895,4.81,False
Gradient boosted decision tree,None,Incremental Drift,Small,Important,Test,46.140099895042624,5.11,False
Gradient boosted decision tree,None,Incremental Drift,Small,Medium,Training,25.01722274279332,3.73,False
Gradient boosted decision tree,None,Incremental Drift,Small,Medium,Training/Test,65.74344361208668,5.18,False
Gradient boosted decision tree,None,Incremental Drift,Small,Medium,Test,53.08308885567842,4.52,False
Gradient boosted decision tree,None,Incremental Drift,Small,Unimportant,Training,14.196377664827876,2.86,False
Gradient boosted decision tree,None,Incremental Drift,Small,Unimportant,Training/Test,14.53518417193519,2.89,False
Gradient boosted decision tree,None,Incremental Drift,Small,Unimportant,Test,14.129842788002868,2.92,False
Gradient boosted decision tree,None,Incremental Drift,Large,Important,Training,110.33068930766947,6.35,False
Gradient boosted decision tree,None,Incremental Drift,Large,Important,Training/Test,521.8750938790186,18.05,False
Gradient boosted decision tree,None,Incremental Drift,Large,Important,Test,573.3117905231765,18.33,False
Gradient boosted decision tree,None,Incremental Drift,Large,Medium,Training,143.70009865298007,7.89,False
Gradient boosted decision tree,None,Incremental Drift,Large,Medium,Training/Test,640.3360057289138,15.46,False
Gradient boosted decision tree,None,Incremental Drift,Large,Medium,Test,690.7756012475147,15.55,False
Gradient boosted decision tree,None,Incremental Drift,Large,Unimportant,Training,14.081313168829196,2.83,False
Gradient boosted decision tree,None,Incremental Drift,Large,Unimportant,Training/Test,17.157728805653957,3.05,False
Gradient boosted decision tree,None,Incremental Drift,Large,Unimportant,Test,16.265295804272437,3.08,False
Gradient boosted decision tree,None,No Drift,No Drift,No Drift,No Drift,14.84751422707103,3.02,False
Gradient boosted decision tree,None,Sudden Shock,Small,Important,3 days,16.44221829749125,3.09,False
Gradient boosted decision tree,None,Sudden Shock,Large,Important,3 days,28.99739936529121,3.35,False
Gradient boosted decision tree,None,Sudden Shock,Small,Important,7 days,16.936479092749654,3.1,False
Gradient boosted decision tree,None,Sudden Shock,Large,Important,7 days,30.225892751028077,3.4,False
Gradient boosted decision tree,Important,Sudden Drift,Small,Important,Training,23.41215925134576,3.51,True
Gradient boosted decision tree,Important,Sudden Drift,Small,Important,Training/Test,32.75127191959124,4.34,True
Gradient boosted decision tree,Important,Sudden Drift,Small,Important,Test,58.30865369661766,6.12,True
Gradient boosted decision tree,Important,Sudden Drift,Small,Medium,Training,23.676620135477283,3.59,False
Gradient boosted decision tree,Important,Sudden Drift,Small,Medium,Training/Test,47.63249152171652,4.58,False
Gradient boosted decision tree,Important,Sudden Drift,Small,Medium,Test,72.42464203669822,5.66,False
Gradient boosted decision tree,Important,Sudden Drift,Small,Unimportant,Training,13.474572027916487,2.77,False
Gradient boosted decision tree,Important,Sudden Drift,Small,Unimportant,Training/Test,13.493307690224158,2.79,False
Gradient boosted decision tree,Important,Sudden Drift,Small,Unimportant,Test,12.923602143549852,2.72,False
Gradient boosted decision tree,Important,Sudden Drift,Large,Important,Training,114.53832027988685,6.56,True
Gradient boosted decision tree,Important,Sudden Drift,Large,Important,Training/Test,229.19654419405956,10.36,True
Gradient boosted decision tree,Important,Sudden Drift,Large,Important,Test,747.5569727028142,22.05,True
Gradient boosted decision tree,Important,Sudden Drift,Large,Medium,Training,136.13472516437693,7.65,False
Gradient boosted decision tree,Important,Sudden Drift,Large,Medium,Training/Test,65.50241668393613,5.04,False
Gradient boosted decision tree,Important,Sudden Drift,Large,Medium,Test,919.2651657844827,19.62,False
Gradient boosted decision tree,Important,Sudden Drift,Large,Unimportant,Training,13.684241482214675,2.78,False
Gradient boosted decision tree,Important,Sudden Drift,Large,Unimportant,Training/Test,15.216591079554329,2.9,False
Gradient boosted decision tree,Important,Sudden Drift,Large,Unimportant,Test,15.066209719768846,2.87,False
Gradient boosted decision tree,Important,Incremental Drift,Small,Important,Training,21.8462499632425,3.37,True
Gradient boosted decision tree,Important,Incremental Drift,Small,Important,Training/Test,43.358554487139855,5.04,True
Gradient boosted decision tree,Important,Incremental Drift,Small,Important,Test,47.05730410305337,5.23,True
Gradient boosted decision tree,Important,Incremental Drift,Small,Medium,Training,19.68237526574196,3.3,False
Gradient boosted decision tree,Important,Incremental Drift,Small,Medium,Training/Test,68.83131031821348,5.37,False
Gradient boosted decision tree,Important,Incremental Drift,Small,Medium,Test,59.18557714139296,4.94,False
Gradient boosted decision tree,Important,Incremental Drift,Small,Unimportant,Training,14.390225919500429,2.94,False
Gradient boosted decision tree,Important,Incremental Drift,Small,Unimportant,Training/Test,14.12463622271042,2.83,False
Gradient boosted decision tree,Important,Incremental Drift,Small,Unimportant,Test,12.894536920173316,2.71,False
Gradient boosted decision tree,Important,Incremental Drift,Large,Important,Training,157.2693239660534,7.8,True
Gradient boosted decision tree,Important,Incremental Drift,Large,Important,Training/Test,519.4503465221138,17.98,True
Gradient boosted decision tree,Important,Incremental Drift,Large,Important,Test,579.8313438854306,18.47,True
Gradient boosted decision tree,Important,Incremental Drift,Large,Medium,Training,168.76967794091394,8.68,False
Gradient boosted decision tree,Important,Incremental Drift,Large,Medium,Training/Test,617.1773428589133,14.77,False
Gradient boosted decision tree,Important,Incremental Drift,Large,Medium,Test,719.2187298440176,16.36,False
Gradient boosted decision tree,Important,Incremental Drift,Large,Unimportant,Training,14.677428095919362,2.96,False
Gradient boosted decision tree,Important,Incremental Drift,Large,Unimportant,Training/Test,16.67193733863985,3.0,False
Gradient boosted decision tree,Important,Incremental Drift,Large,Unimportant,Test,14.602090609978584,2.82,False
Gradient boosted decision tree,Important,No Drift,No Drift,No Drift,No Drift,13.77144201870923,2.81,False
Gradient boosted decision tree,Important,Sudden Shock,Small,Important,3 days,16.303758905140334,3.05,True
Gradient boosted decision tree,Important,Sudden Shock,Large,Important,3 days,41.22449214990603,3.82,True
Gradient boosted decision tree,Important,Sudden Shock,Small,Important,7 days,16.693115095132704,3.04,True
Gradient boosted decision tree,Important,Sudden Shock,Large,Important,7 days,55.7066085822613,4.05,True
Gradient boosted decision tree,Medium,Sudden Drift,Small,Important,Training,22.997607019449116,3.49,False
Gradient boosted decision tree,Medium,Sudden Drift,Small,Important,Training/Test,32.66326327381117,4.19,False
Gradient boosted decision tree,Medium,Sudden Drift,Small,Important,Test,59.401909316177225,6.25,False
Gradient boosted decision tree,Medium,Sudden Drift,Small,Medium,Training,20.802524101113672,3.3,True
Gradient boosted decision tree,Medium,Sudden Drift,Small,Medium,Training/Test,49.49823783821179,4.61,True
Gradient boosted decision tree,Medium,Sudden Drift,Small,Medium,Test,76.83149291725343,5.7,True
Gradient boosted decision tree,Medium,Sudden Drift,Small,Unimportant,Training,12.839638407792943,2.76,False
Gradient boosted decision tree,Medium,Sudden Drift,Small,Unimportant,Training/Test,13.548961488272578,2.76,False
Gradient boosted decision tree,Medium,Sudden Drift,Small,Unimportant,Test,13.676447180338547,2.79,False
Gradient boosted decision tree,Medium,Sudden Drift,Large,Important,Training,108.8263721164413,6.29,False
Gradient boosted decision tree,Medium,Sudden Drift,Large,Important,Training/Test,137.26902120351363,7.81,False
Gradient boosted decision tree,Medium,Sudden Drift,Large,Important,Test,750.3738672570248,22.12,False
Gradient boosted decision tree,Medium,Sudden Drift,Large,Medium,Training,123.48835132639432,7.24,True
Gradient boosted decision tree,Medium,Sudden Drift,Large,Medium,Training/Test,48.82360942345464,4.36,True
Gradient boosted decision tree,Medium,Sudden Drift,Large,Medium,Test,938.7769620426288,19.73,True
Gradient boosted decision tree,Medium,Sudden Drift,Large,Unimportant,Training,13.831996254129573,2.84,False
Gradient boosted decision tree,Medium,Sudden Drift,Large,Unimportant,Training/Test,14.517872129744063,2.87,False
Gradient boosted decision tree,Medium,Sudden Drift,Large,Unimportant,Test,15.349274624687943,2.89,False
Gradient boosted decision tree,Medium,Incremental Drift,Small,Important,Training,24.406028261577145,3.62,False
Gradient boosted decision tree,Medium,Incremental Drift,Small,Important,Training/Test,43.21602301033317,5.01,False
Gradient boosted decision tree,Medium,Incremental Drift,Small,Important,Test,48.220849071937934,5.32,False
Gradient boosted decision tree,Medium,Incremental Drift,Small,Medium,Training,23.407770855204653,3.51,True
Gradient boosted decision tree,Medium,Incremental Drift,Small,Medium,Training/Test,63.18633418927832,5.1,True
Gradient boosted decision tree,Medium,Incremental Drift,Small,Medium,Test,63.2068796664141,5.0,True
Gradient boosted decision tree,Medium,Incremental Drift,Small,Unimportant,Training,15.099644132130097,2.93,False
Gradient boosted decision tree,Medium,Incremental Drift,Small,Unimportant,Training/Test,13.157208037978767,2.69,False
Gradient boosted decision tree,Medium,Incremental Drift,Small,Unimportant,Test,13.591524517533982,2.79,False
Gradient boosted decision tree,Medium,Incremental Drift,Large,Important,Training,108.6297437260806,6.27,False
Gradient boosted decision tree,Medium,Incremental Drift,Large,Important,Training/Test,509.8296192699447,17.79,False
Gradient boosted decision tree,Medium,Incremental Drift,Large,Important,Test,583.8577567125534,18.56,False
Gradient boosted decision tree,Medium,Incremental Drift,Large,Medium,Training,169.36149851051843,8.68,True
Gradient boosted decision tree,Medium,Incremental Drift,Large,Medium,Training/Test,679.5858321425704,15.95,True
Gradient boosted decision tree,Medium,Incremental Drift,Large,Medium,Test,736.6081786829841,16.47,True
Gradient boosted decision tree,Medium,Incremental Drift,Large,Unimportant,Training,13.270936695165595,2.78,False
Gradient boosted decision tree,Medium,Incremental Drift,Large,Unimportant,Training/Test,16.09351766861362,2.95,False
Gradient boosted decision tree,Medium,Incremental Drift,Large,Unimportant,Test,14.977284805598629,2.87,False
Gradient boosted decision tree,Medium,No Drift,No Drift,No Drift,No Drift,14.017109029579142,2.83,False
Gradient boosted decision tree,Medium,Sudden Shock,Small,Important,3 days,15.028078260540202,2.91,False
Gradient boosted decision tree,Medium,Sudden Shock,Large,Important,3 days,29.45272495573241,3.34,False
Gradient boosted decision tree,Medium,Sudden Shock,Small,Important,7 days,16.09064404215135,3.01,False
Gradient boosted decision tree,Medium,Sudden Shock,Large,Important,7 days,31.769818473318168,3.44,False
Gradient boosted decision tree,Unimportant,Sudden Drift,Small,Important,Training,22.10374516425728,3.38,False
Gradient boosted decision tree,Unimportant,Sudden Drift,Small,Important,Training/Test,35.43433499905213,4.41,False
Gradient boosted decision tree,Unimportant,Sudden Drift,Small,Important,Test,60.90024089483808,6.31,False
Gradient boosted decision tree,Unimportant,Sudden Drift,Small,Medium,Training,23.48003268974071,3.59,False
Gradient boosted decision tree,Unimportant,Sudden Drift,Small,Medium,Training/Test,47.54868477802926,4.49,False
Gradient boosted decision tree,Unimportant,Sudden Drift,Small,Medium,Test,70.81079120966619,5.35,False
Gradient boosted decision tree,Unimportant,Sudden Drift,Small,Unimportant,Training,13.280335433305169,2.79,True
Gradient boosted decision tree,Unimportant,Sudden Drift,Small,Unimportant,Training/Test,13.454798062497312,2.75,True
Gradient boosted decision tree,Unimportant,Sudden Drift,Small,Unimportant,Test,13.724691281988717,2.78,True
Gradient boosted decision tree,Unimportant,Sudden Drift,Large,Important,Training,122.63624340861344,6.8,False
Gradient boosted decision tree,Unimportant,Sudden Drift,Large,Important,Training/Test,102.90886787571726,6.58,False
Gradient boosted decision tree,Unimportant,Sudden Drift,Large,Important,Test,753.2982562640685,22.09,False
Gradient boosted decision tree,Unimportant,Sudden Drift,Large,Medium,Training,147.648669437564,8.04,False
Gradient boosted decision tree,Unimportant,Sudden Drift,Large,Medium,Training/Test,54.60243376480543,4.66,False
Gradient boosted decision tree,Unimportant,Sudden Drift,Large,Medium,Test,907.9432231143248,19.11,False
Gradient boosted decision tree,Unimportant,Sudden Drift,Large,Unimportant,Training,14.180355769591715,2.9,True
Gradient boosted decision tree,Unimportant,Sudden Drift,Large,Unimportant,Training/Test,15.391479547919996,2.95,True
Gradient boosted decision tree,Unimportant,Sudden Drift,Large,Unimportant,Test,15.53883187669964,2.86,True
Gradient boosted decision tree,Unimportant,Incremental Drift,Small,Important,Training,22.16897354314922,3.43,False
Gradient boosted decision tree,Unimportant,Incremental Drift,Small,Important,Training/Test,45.76321746420916,5.21,False
Gradient boosted decision tree,Unimportant,Incremental Drift,Small,Important,Test,49.92759655476741,5.43,False
Gradient boosted decision tree,Unimportant,Incremental Drift,Small,Medium,Training,22.127960789788176,3.42,False
Gradient boosted decision tree,Unimportant,Incremental Drift,Small,Medium,Training/Test,61.99012631292343,5.19,False
Gradient boosted decision tree,Unimportant,Incremental Drift,Small,Medium,Test,58.41527169487315,4.74,False
Gradient boosted decision tree,Unimportant,Incremental Drift,Small,Unimportant,Training,14.16122534980931,2.83,True
Gradient boosted decision tree,Unimportant,Incremental Drift,Small,Unimportant,Training/Test,14.360613978453705,2.9,True
Gradient boosted decision tree,Unimportant,Incremental Drift,Small,Unimportant,Test,13.679657323797311,2.78,True
Gradient boosted decision tree,Unimportant,Incremental Drift,Large,Important,Training,112.32409127630142,6.39,False
Gradient boosted decision tree,Unimportant,Incremental Drift,Large,Important,Training/Test,497.589678273965,17.57,False
Gradient boosted decision tree,Unimportant,Incremental Drift,Large,Important,Test,589.9742514922494,18.6,False
Gradient boosted decision tree,Unimportant,Incremental Drift,Large,Medium,Training,145.08765267380514,7.87,False
Gradient boosted decision tree,Unimportant,Incremental Drift,Large,Medium,Training/Test,711.7354753385989,16.6,False
Gradient boosted decision tree,Unimportant,Incremental Drift,Large,Medium,Test,711.7609824898138,15.94,False
Gradient boosted decision tree,Unimportant,Incremental Drift,Large,Unimportant,Training,15.681208252118989,3.0,True
Gradient boosted decision tree,Unimportant,Incremental Drift,Large,Unimportant,Training/Test,15.859109901436389,2.91,True
Gradient boosted decision tree,Unimportant,Incremental Drift,Large,Unimportant,Test,15.126181818906517,2.84,True
Gradient boosted decision tree,Unimportant,No Drift,No Drift,No Drift,No Drift,13.472964473193224,2.78,False
Gradient boosted decision tree,Unimportant,Sudden Shock,Small,Important,3 days,14.587918719181264,2.89,False
Gradient boosted decision tree,Unimportant,Sudden Shock,Large,Important,3 days,26.650920188720203,3.33,False
Gradient boosted decision tree,Unimportant,Sudden Shock,Small,Important,7 days,16.13587135694695,3.06,False
Gradient boosted decision tree,Unimportant,Sudden Shock,Large,Important,7 days,31.661965207763547,3.38,False
Linear regression,None,Sudden Drift,Small,Important,Training,22.33434463982133,3.21,False
Linear regression,None,Sudden Drift,Small,Important,Training/Test,21.14805968339733,3.13,False
Linear regression,None,Sudden Drift,Small,Important,Test,108.7853730760359,8.77,False
Linear regression,None,Sudden Drift,Small,Medium,Training,21.57171921267596,3.16,False
Linear regression,None,Sudden Drift,Small,Medium,Training/Test,31.200864204535133,3.93,False
Linear regression,None,Sudden Drift,Small,Medium,Test,48.39139807180494,5.27,False
Linear regression,None,Sudden Drift,Small,Unimportant,Training,20.92268081015608,3.29,False
Linear regression,None,Sudden Drift,Small,Unimportant,Training/Test,22.28943691020085,3.4,False
Linear regression,None,Sudden Drift,Small,Unimportant,Test,55.86849261519964,5.54,False
Linear regression,None,Sudden Drift,Large,Important,Training,27.75186817560674,3.06,False
Linear regression,None,Sudden Drift,Large,Important,Training/Test,36.0815614075436,3.35,False
Linear regression,None,Sudden Drift,Large,Important,Test,1852.4133105358887,37.59,False
Linear regression,None,Sudden Drift,Large,Medium,Training,26.397637353925287,3.12,False
Linear regression,None,Sudden Drift,Large,Medium,Training/Test,85.17225804669162,6.29,False
Linear regression,None,Sudden Drift,Large,Medium,Test,440.278023931492,14.61,False
Linear regression,None,Sudden Drift,Large,Unimportant,Training,20.3310984106828,3.24,False
Linear regression,None,Sudden Drift,Large,Unimportant,Training/Test,23.46314641945984,3.48,False
Linear regression,None,Sudden Drift,Large,Unimportant,Test,566.5001130190076,17.61,False
Linear regression,None,Incremental Drift,Small,Important,Training,24.04812825416129,3.34,False
Linear regression,None,Incremental Drift,Small,Important,Training/Test,77.72934596651436,7.15,False
Linear regression,None,Incremental Drift,Small,Important,Test,90.95106708836045,7.64,False
Linear regression,None,Incremental Drift,Small,Medium,Training,20.940366590190237,3.13,False
Linear regression,None,Incremental Drift,Small,Medium,Training/Test,28.939368823663585,3.78,False
Linear regression,None,Incremental Drift,Small,Medium,Test,43.79781053048492,4.89,False
Linear regression,None,Incremental Drift,Small,Unimportant,Training,21.368917790108657,3.32,False
Linear regression,None,Incremental Drift,Small,Unimportant,Training/Test,38.73015570515655,4.46,False
Linear regression,None,Incremental Drift,Small,Unimportant,Test,44.07298966425344,4.87,False
Linear regression,None,Incremental Drift,Large,Important,Training,31.674809229653675,3.27,False
Linear regression,None,Incremental Drift,Large,Important,Training/Test,53.90121848278835,4.28,False
Linear regression,None,Incremental Drift,Large,Important,Test,1330.669038750584,29.71,False
Linear regression,None,Incremental Drift,Large,Medium,Training,26.95483718572797,3.12,False
Linear regression,None,Incremental Drift,Large,Medium,Training/Test,96.13504007518576,6.68,False
Linear regression,None,Incremental Drift,Large,Medium,Test,294.72212599740664,11.5,False
Linear regression,None,Incremental Drift,Large,Unimportant,Training,20.538974801841544,3.25,False
Linear regression,None,Incremental Drift,Large,Unimportant,Training/Test,25.575294039617567,3.6,False
Linear regression,None,Incremental Drift,Large,Unimportant,Test,392.6263366036292,14.12,False
Linear regression,None,No Drift,No Drift,No Drift,No Drift,19.710536813788742,3.2,False
Linear regression,None,Sudden Shock,Small,Important,3 days,21.126905970613333,3.31,False
Linear regression,None,Sudden Shock,Large,Important,3 days,20.078969449183116,3.19,False
Linear regression,None,Sudden Shock,Small,Important,7 days,20.08579102533077,3.24,False
Linear regression,None,Sudden Shock,Large,Important,7 days,19.604603827414184,3.17,False
Linear regression,Important,Sudden Drift,Small,Important,Training,38.63025139981375,4.34,True
Linear regression,Important,Sudden Drift,Small,Important,Training/Test,40.585940681509264,4.78,True
Linear regression,Important,Sudden Drift,Small,Important,Test,58.259684182367664,5.9,True
Linear regression,Important,Sudden Drift,Small,Medium,Training,19.992095313664805,3.1,False
Linear regression,Important,Sudden Drift,Small,Medium,Training/Test,28.48712239386976,3.73,False
Linear regression,Important,Sudden Drift,Small,Medium,Test,74.1541923964954,6.68,False
Linear regression,Important,Sudden Drift,Small,Unimportant,Training,19.600153441364565,3.21,False
Linear regression,Important,Sudden Drift,Small,Unimportant,Training/Test,22.962170607259416,3.42,False
Linear regression,Important,Sudden Drift,Small,Unimportant,Test,75.85219764895429,6.48,False
Linear regression,Important,Sudden Drift,Large,Important,Training,272.466116962611,10.59,True
Linear regression,Important,Sudden Drift,Large,Important,Training/Test,426.10200974112433,15.73,True
Linear regression,Important,Sudden Drift,Large,Important,Test,727.989013817749,21.5,True
Linear regression,Important,Sudden Drift,Large,Medium,Training,26.709481993364815,3.17,False
Linear regression,Important,Sudden Drift,Large,Medium,Training/Test,91.63345622467014,6.55,False
Linear regression,Important,Sudden Drift,Large,Medium,Test,749.3996222167062,18.86,False
Linear regression,Important,Sudden Drift,Large,Unimportant,Training,19.4251715954361,3.17,False
Linear regression,Important,Sudden Drift,Large,Unimportant,Training/Test,22.374087706259527,3.38,False
Linear regression,Important,Sudden Drift,Large,Unimportant,Test,800.4382853187162,20.41,False
Linear regression,Important,Incremental Drift,Small,Important,Training,37.922334642067845,4.26,True
Linear regression,Important,Incremental Drift,Small,Important,Training/Test,49.33376287745901,5.35,True
Linear regression,Important,Incremental Drift,Small,Important,Test,47.90894529065456,5.12,True
Linear regression,Important,Incremental Drift,Small,Medium,Training,20.58154931316119,3.1,False
Linear regression,Important,Incremental Drift,Small,Medium,Training/Test,29.445815207484024,3.83,False
Linear regression,Important,Incremental Drift,Small,Medium,Test,67.94838252201448,6.18,False
Linear regression,Important,Incremental Drift,Small,Unimportant,Training,20.33756954135869,3.27,False
Linear regression,Important,Incremental Drift,Small,Unimportant,Training/Test,44.09033794903171,4.75,False
Linear regression,Important,Incremental Drift,Small,Unimportant,Test,60.82129021986795,5.61,False
Linear regression,Important,Incremental Drift,Large,Important,Training,260.14816144135415,10.28,True
Linear regression,Important,Incremental Drift,Large,Important,Training/Test,610.672697291866,19.55,True
Linear regression,Important,Incremental Drift,Large,Important,Test,559.3168829918187,17.84,True
Linear regression,Important,Incremental Drift,Large,Medium,Training,27.541043372014027,3.25,False
Linear regression,Important,Incremental Drift,Large,Medium,Training/Test,93.9617711996665,6.59,False
Linear regression,Important,Incremental Drift,Large,Medium,Test,630.8334545121353,16.59,False
Linear regression,Important,Incremental Drift,Large,Unimportant,Training,19.66487745440336,3.21,False
Linear regression,Important,Incremental Drift,Large,Unimportant,Training/Test,28.03222937700317,3.73,False
Linear regression,Important,Incremental Drift,Large,Unimportant,Test,619.2280526065724,17.26,False
Linear regression,Important,No Drift,No Drift,No Drift,No Drift,19.72611434018439,3.18,False
Linear regression,Important,Sudden Shock,Small,Important,3 days,21.8289232916724,3.36,True
Linear regression,Important,Sudden Shock,Large,Important,3 days,39.11996677709438,3.81,True
Linear regression,Important,Sudden Shock,Small,Important,7 days,21.44271354565385,3.32,True
Linear regression,Important,Sudden Shock,Large,Important,7 days,39.16927791277297,3.8,True
Linear regression,Medium,Sudden Drift,Small,Important,Training,20.96404840502254,3.15,False
Linear regression,Medium,Sudden Drift,Small,Important,Training/Test,20.572943834108575,3.13,False
Linear regression,Medium,Sudden Drift,Small,Important,Test,147.37835724384718,10.51,False
Linear regression,Medium,Sudden Drift,Small,Medium,Training,41.02084726707052,4.55,True
Linear regression,Medium,Sudden Drift,Small,Medium,Training/Test,53.318495572580304,4.74,True
Linear regression,Medium,Sudden Drift,Small,Medium,Test,75.73150777911312,5.66,True
Linear regression,Medium,Sudden Drift,Small,Unimportant,Training,19.522144695994204,3.27,False
Linear regression,Medium,Sudden Drift,Small,Unimportant,Training/Test,24.172962834934157,3.54,False
Linear regression,Medium,Sudden Drift,Small,Unimportant,Test,69.8041294990681,6.16,False
Linear regression,Medium,Sudden Drift,Large,Important,Training,27.09287887160679,3.04,False
Linear regression,Medium,Sudden Drift,Large,Important,Training/Test,37.15137577191331,3.42,False
Linear regression,Medium,Sudden Drift,Large,Important,Test,2092.24968779467,40.55,False
Linear regression,Medium,Sudden Drift,Large,Medium,Training,317.4552464934947,12.02,True
Linear regression,Medium,Sudden Drift,Large,Medium,Training/Test,577.3556809898257,14.23,True
Linear regression,Medium,Sudden Drift,Large,Medium,Test,922.3853361286684,19.38,True
Linear regression,Medium,Sudden Drift,Large,Unimportant,Training,19.7559060640339,3.26,False
Linear regression,Medium,Sudden Drift,Large,Unimportant,Training/Test,22.96302670276482,3.45,False
Linear regression,Medium,Sudden Drift,Large,Unimportant,Test,828.6736394614624,20.79,False
Linear regression,Medium,Incremental Drift,Small,Important,Training,23.67806363703681,3.34,False
Linear regression,Medium,Incremental Drift,Small,Important,Training/Test,98.78191811413338,8.31,False
Linear regression,Medium,Incremental Drift,Small,Important,Test,112.96273735561974,8.7,False
Linear regression,Medium,Incremental Drift,Small,Medium,Training,39.116093364132,4.5,True
Linear regression,Medium,Incremental Drift,Small,Medium,Training/Test,68.26127233935057,5.29,True
Linear regression,Medium,Incremental Drift,Small,Medium,Test,66.41589458713915,5.11,True
Linear regression,Medium,Incremental Drift,Small,Unimportant,Training,20.0449192854918,3.3,False
Linear regression,Medium,Incremental Drift,Small,Unimportant,Training/Test,51.67305700041797,5.23,False
Linear regression,Medium,Incremental Drift,Small,Unimportant,Test,58.72606972875021,5.58,False
Linear regression,Medium,Incremental Drift,Large,Important,Training,34.905254700221654,3.47,False
Linear regression,Medium,Incremental Drift,Large,Important,Training/Test,60.42324729747302,4.7,False
Linear regression,Medium,Incremental Drift,Large,Important,Test,1685.2482099921897,34.38,False
Linear regression,Medium,Incremental Drift,Large,Medium,Training,302.18597799499577,11.42,True
Linear regression,Medium,Incremental Drift,Large,Medium,Training/Test,772.0698903702746,17.41,True
Linear regression,Medium,Incremental Drift,Large,Medium,Test,730.7915178666731,16.25,True
Linear regression,Medium,Incremental Drift,Large,Unimportant,Training,20.2461789071253,3.29,False
Linear regression,Medium,Incremental Drift,Large,Unimportant,Training/Test,26.16030457722959,3.65,False
Linear regression,Medium,Incremental Drift,Large,Unimportant,Test,645.7498571887561,17.56,False
Linear regression,Medium,No Drift,No Drift,No Drift,No Drift,19.924753302477484,3.25,False
Linear regression,Medium,Sudden Shock,Small,Important,3 days,20.218565432998023,3.31,False
Linear regression,Medium,Sudden Shock,Large,Important,3 days,20.186999463900555,3.27,False
Linear regression,Medium,Sudden Shock,Small,Important,7 days,20.15592751758171,3.3,False
Linear regression,Medium,Sudden Shock,Large,Important,7 days,19.17505638702956,3.22,False
Linear regression,Unimportant,Sudden Drift,Small,Important,Training,22.82318306197421,3.22,False
Linear regression,Unimportant,Sudden Drift,Small,Important,Training/Test,20.74435402084473,3.14,False
Linear regression,Unimportant,Sudden Drift,Small,Important,Test,144.0891716788981,10.39,False
Linear regression,Unimportant,Sudden Drift,Small,Medium,Training,20.84665182198577,3.14,False
Linear regression,Unimportant,Sudden Drift,Small,Medium,Training/Test,29.066558686538603,3.78,False
Linear regression,Unimportant,Sudden Drift,Small,Medium,Test,81.57972790965998,7.04,False
Linear regression,Unimportant,Sudden Drift,Small,Unimportant,Training,20.25528614817008,3.23,True
Linear regression,Unimportant,Sudden Drift,Small,Unimportant,Training/Test,20.367296991137263,3.24,True
Linear regression,Unimportant,Sudden Drift,Small,Unimportant,Test,19.562265348566864,3.19,True
Linear regression,Unimportant,Sudden Drift,Large,Important,Training,29.05846788793521,3.1,False
Linear regression,Unimportant,Sudden Drift,Large,Important,Training/Test,36.52168383270213,3.37,False
Linear regression,Unimportant,Sudden Drift,Large,Important,Test,2246.3710494589363,42.44,False
Linear regression,Unimportant,Sudden Drift,Large,Medium,Training,26.648440078445983,3.19,False
Linear regression,Unimportant,Sudden Drift,Large,Medium,Training/Test,89.0089016742253,6.46,False
Linear regression,Unimportant,Sudden Drift,Large,Medium,Test,905.4504764942744,20.53,False
Linear regression,Unimportant,Sudden Drift,Large,Unimportant,Training,21.066882248228648,3.29,True
Linear regression,Unimportant,Sudden Drift,Large,Unimportant,Training/Test,22.495057526834717,3.33,True
Linear regression,Unimportant,Sudden Drift,Large,Unimportant,Test,22.253958470007667,3.31,True
Linear regression,Unimportant,Incremental Drift,Small,Important,Training,25.047508931505764,3.39,False
Linear regression,Unimportant,Incremental Drift,Small,Important,Training/Test,95.58924374755836,8.14,False
Linear regression,Unimportant,Incremental Drift,Small,Important,Test,118.0814043171154,8.93,False
Linear regression,Unimportant,Incremental Drift,Small,Medium,Training,21.1047956714038,3.14,False
Linear regression,Unimportant,Incremental Drift,Small,Medium,Training/Test,44.89118014326005,5.02,False
Linear regression,Unimportant,Incremental Drift,Small,Medium,Test,69.40153264813483,6.21,False
Linear regression,Unimportant,Incremental Drift,Small,Unimportant,Training,19.80358640220336,3.2,True
