,Dropped variable,Drift type,Drift magnitude,Variable importance,Drift time,MSE,MAPE,SMAPE
150,"[0, 3, 6]",Sudden Drift,Small,Important,Unobserved,15.11440855834157,0.009058993809447463,0.009094897037730863
151,"[0, 3, 6]",Sudden Drift,Small,Medium,Fully observed,12.881370126782802,0.0086693406455176,0.008676810333654689
152,"[0, 3, 6]",Sudden Drift,Small,Medium,Half observed,22.847222183180435,0.010706468249528185,0.010685405232204912
153,"[0, 3, 6]",Sudden Drift,Small,Medium,Unobserved,10.679289664106493,0.007638236499506923,0.007644529474778465
154,"[0, 3, 6]",Sudden Drift,Small,Unimportant,Fully observed,19.820375764316008,0.010235585339143791,0.01024926087098263
155,"[0, 3, 6]",Sudden Drift,Small,Unimportant,Half observed,18.379057034602578,0.009530152272521925,0.009547570932205676
156,"[0, 3, 6]",Sudden Drift,Small,Unimportant,Unobserved,15.175028776909182,0.009065138623067863,0.009083925629879717
157,"[0, 3, 6]",Sudden Drift,Large,Important,Fully observed,28.988410123247167,0.009081663287808347,0.009114509261690112
158,"[0, 3, 6]",Sudden Drift,Large,Important,Half observed,62.03255195750429,0.0110428343116282,0.011141036974459603
159,"[0, 3, 6]",Sudden Drift,Large,Important,Unobserved,24.503395920168618,0.008398824957624585,0.008423833269222844
160,"[0, 3, 6]",Sudden Drift,Large,Medium,Fully observed,24.230381633094108,0.008876249952261911,0.00887734805638349
161,"[0, 3, 6]",Sudden Drift,Large,Medium,Half observed,35.9908218850373,0.009900138165220583,0.009893302432677605
162,"[0, 3, 6]",Sudden Drift,Large,Medium,Unobserved,19.477673119884404,0.0075640750579882236,0.007565193213943773
163,"[0, 3, 6]",Sudden Drift,Large,Unimportant,Fully observed,36.14498296487881,0.010261419335443459,0.010284908132123901
164,"[0, 3, 6]",Sudden Drift,Large,Unimportant,Half observed,53.07046549315646,0.011060289626794758,0.011059268801650155
165,"[0, 3, 6]",Sudden Drift,Large,Unimportant,Unobserved,40.681670790772415,0.010305574333808692,0.010331019218371809
166,"[0, 3, 6]",Incremental Drift,Small,Important,Fully observed,10.774802631426132,0.008282313890980539,0.008283969112991146
167,"[0, 3, 6]",Incremental Drift,Small,Important,Half observed,10.086585875921001,0.008019727645944814,0.008051944873574815
168,"[0, 3, 6]",Incremental Drift,Small,Important,Unobserved,146.1856494045973,0.014535891826924531,0.015088436055730781
169,"[0, 3, 6]",Incremental Drift,Small,Medium,Fully observed,9.507796215353508,0.007930050546602216,0.00796019991391962
170,"[0, 3, 6]",Incremental Drift,Small,Medium,Half observed,7.756715294457928,0.007226379365961395,0.0072400887545965
171,"[0, 3, 6]",Incremental Drift,Small,Medium,Unobserved,126.85374007989297,0.013028556969832154,0.013543336103964274
172,"[0, 3, 6]",Incremental Drift,Small,Unimportant,Fully observed,11.30207255252423,0.00875563319992024,0.008769959743561729
173,"[0, 3, 6]",Incremental Drift,Small,Unimportant,Half observed,8.297859341691808,0.007681800420623456,0.007713112869591851
174,"[0, 3, 6]",Incremental Drift,Small,Unimportant,Unobserved,180.10112076186263,0.014775887351529597,0.015355550516682795
