Algorithm,Dropped variable,Drift type,Drift magnitude,Variable importance,Drift time,MSE,SMAPE,Dropped drifting
Linear regression online,Important,Incremental Drift,Large,Important,Training/Test,328.5793222603017,7.94,True
Linear regression online,Important,Incremental Drift,Large,Important,Test,347.23283786186323,8.29,True
Linear regression online,Important,Incremental Drift,Large,Medium,Training,27.127402696257214,2.65,False
Linear regression online,Important,Incremental Drift,Large,Medium,Training/Test,29.391760490628887,2.75,False
Linear regression online,Important,Incremental Drift,Large,Medium,Test,29.29859995819587,2.8,False
Linear regression online,Important,Incremental Drift,Large,Unimportant,Training,24.570528180737025,2.72,False
Linear regression online,Important,Incremental Drift,Large,Unimportant,Training/Test,37.08825972094774,3.22,False
Linear regression online,Important,Incremental Drift,Large,Unimportant,Test,51.03108744023071,3.9,False
Linear regression online,Important,No Drift,No Drift,No Drift,No Drift,22.295309763736743,2.79,False
Linear regression online,Important,Sudden Shock,Small,Important,3 days,23.83690318794518,2.83,True
Linear regression online,Important,Sudden Shock,Large,Important,3 days,58.02427674173417,3.24,True
Linear regression online,Important,Sudden Shock,Small,Important,7 days,24.50123344950046,2.87,True
Linear regression online,Important,Sudden Shock,Large,Important,7 days,61.60363080898704,3.28,True
Linear regression online,Medium,Sudden Drift,Small,Important,Training,23.905729965214437,2.69,False
Linear regression online,Medium,Sudden Drift,Small,Important,Training/Test,24.30791271726799,2.71,False
Linear regression online,Medium,Sudden Drift,Small,Important,Test,33.825303608777126,3.15,False
Linear regression online,Medium,Sudden Drift,Small,Medium,Training,23.71801061588542,2.73,True
Linear regression online,Medium,Sudden Drift,Small,Medium,Training/Test,28.26960474952939,2.98,True
Linear regression online,Medium,Sudden Drift,Small,Medium,Test,30.54526244707285,3.1,True
Linear regression online,Medium,Sudden Drift,Small,Unimportant,Training,22.70899933660723,2.76,False
Linear regression online,Medium,Sudden Drift,Small,Unimportant,Training/Test,23.12850348295131,2.77,False
Linear regression online,Medium,Sudden Drift,Small,Unimportant,Test,26.85136141420628,2.95,False
Linear regression online,Medium,Sudden Drift,Large,Important,Training,31.35720472342045,2.59,False
Linear regression online,Medium,Sudden Drift,Large,Important,Training/Test,32.553345886664346,2.64,False
Linear regression online,Medium,Sudden Drift,Large,Important,Test,78.22928160960821,3.81,False
Linear regression online,Medium,Sudden Drift,Large,Medium,Training,49.94521094888975,3.51,True
Linear regression online,Medium,Sudden Drift,Large,Medium,Training/Test,95.57416295410248,4.73,True
Linear regression online,Medium,Sudden Drift,Large,Medium,Test,137.26891555024784,5.7,True
Linear regression online,Medium,Sudden Drift,Large,Unimportant,Training,24.49995670756895,2.71,False
Linear regression online,Medium,Sudden Drift,Large,Unimportant,Training/Test,31.91664347337027,3.02,False
Linear regression online,Medium,Sudden Drift,Large,Unimportant,Test,51.27958874714876,3.76,False
Linear regression online,Medium,Incremental Drift,Small,Important,Training,24.069044567719104,2.7,False
Linear regression online,Medium,Incremental Drift,Small,Important,Training/Test,29.029159082859877,2.94,False
Linear regression online,Medium,Incremental Drift,Small,Important,Test,29.459452710523934,2.97,False
Linear regression online,Medium,Incremental Drift,Small,Medium,Training,24.017458234648892,2.74,True
Linear regression online,Medium,Incremental Drift,Small,Medium,Training/Test,29.60804363754424,3.06,True
Linear regression online,Medium,Incremental Drift,Small,Medium,Test,27.80261728965648,2.96,True
Linear regression online,Medium,Incremental Drift,Small,Unimportant,Training,22.620236459331235,2.75,False
Linear regression online,Medium,Incremental Drift,Small,Unimportant,Training/Test,23.599901397282768,2.79,False
Linear regression online,Medium,Incremental Drift,Small,Unimportant,Test,24.739926059991976,2.87,False
Linear regression online,Medium,Incremental Drift,Large,Important,Training,31.20046897694189,2.57,False
Linear regression online,Medium,Incremental Drift,Large,Important,Training/Test,33.4330177639389,2.68,False
Linear regression online,Medium,Incremental Drift,Large,Important,Test,65.17241068048804,3.76,False
Linear regression online,Medium,Incremental Drift,Large,Medium,Training,46.47545763087124,3.4,True
Linear regression online,Medium,Incremental Drift,Large,Medium,Training/Test,121.6276688455248,5.54,True
Linear regression online,Medium,Incremental Drift,Large,Medium,Test,105.56425968440728,5.08,True
Linear regression online,Medium,Incremental Drift,Large,Unimportant,Training,24.686725289480705,2.71,False
Linear regression online,Medium,Incremental Drift,Large,Unimportant,Training/Test,36.63625435957072,3.2,False
Linear regression online,Medium,Incremental Drift,Large,Unimportant,Test,45.49004026876605,3.62,False
Linear regression online,Medium,No Drift,No Drift,No Drift,No Drift,21.95205873404584,2.76,False
Linear regression online,Medium,Sudden Shock,Small,Important,3 days,22.06006509951096,2.75,False
Linear regression online,Medium,Sudden Shock,Large,Important,3 days,21.920363702418552,2.74,False
Linear regression online,Medium,Sudden Shock,Small,Important,7 days,22.32356632032676,2.77,False
Linear regression online,Medium,Sudden Shock,Large,Important,7 days,21.847800465790225,2.73,False
Linear regression online,Unimportant,Sudden Drift,Small,Important,Training,23.89581334914465,2.69,False
Linear regression online,Unimportant,Sudden Drift,Small,Important,Training/Test,24.192083914220568,2.7,False
Linear regression online,Unimportant,Sudden Drift,Small,Important,Test,33.21160308518655,3.13,False
Linear regression online,Unimportant,Sudden Drift,Small,Medium,Training,23.38002214161095,2.75,False
Linear regression online,Unimportant,Sudden Drift,Small,Medium,Training/Test,23.47188092027154,2.75,False
Linear regression online,Unimportant,Sudden Drift,Small,Medium,Test,24.13103436248187,2.78,False
Linear regression online,Unimportant,Sudden Drift,Small,Unimportant,Training,22.59215478314591,2.74,True
Linear regression online,Unimportant,Sudden Drift,Small,Unimportant,Training/Test,23.105513800468945,2.77,True
Linear regression online,Unimportant,Sudden Drift,Small,Unimportant,Test,23.869578235717835,2.81,True
Linear regression online,Unimportant,Sudden Drift,Large,Important,Training,30.957773852793977,2.57,False
Linear regression online,Unimportant,Sudden Drift,Large,Important,Training/Test,32.280621917748626,2.62,False
Linear regression online,Unimportant,Sudden Drift,Large,Important,Test,89.73115435143194,3.99,False
Linear regression online,Unimportant,Sudden Drift,Large,Medium,Training,26.82623341234544,2.64,False
Linear regression online,Unimportant,Sudden Drift,Large,Medium,Training/Test,27.7894923553634,2.67,False
Linear regression online,Unimportant,Sudden Drift,Large,Medium,Test,33.10901269719256,2.84,False
Linear regression online,Unimportant,Sudden Drift,Large,Unimportant,Training,27.252289812289245,2.82,True
Linear regression online,Unimportant,Sudden Drift,Large,Unimportant,Training/Test,37.47293625581146,3.29,True
Linear regression online,Unimportant,Sudden Drift,Large,Unimportant,Test,42.59530454869687,3.49,True
Linear regression online,Unimportant,Incremental Drift,Small,Important,Training,23.78922555749717,2.68,False
Linear regression online,Unimportant,Incremental Drift,Small,Important,Training/Test,30.075897361452544,2.99,False
Linear regression online,Unimportant,Incremental Drift,Small,Important,Test,30.74604400741257,3.02,False
Linear regression online,Unimportant,Incremental Drift,Small,Medium,Training,23.14472100992616,2.73,False
Linear regression online,Unimportant,Incremental Drift,Small,Medium,Training/Test,23.58694990105648,2.76,False
Linear regression online,Unimportant,Incremental Drift,Small,Medium,Test,23.54984064021813,2.78,False
Linear regression online,Unimportant,Incremental Drift,Small,Unimportant,Training,22.53026114090104,2.75,True
Linear regression online,Unimportant,Incremental Drift,Small,Unimportant,Training/Test,23.74122160846951,2.81,True
Linear regression online,Unimportant,Incremental Drift,Small,Unimportant,Test,23.22517092863044,2.8,True
Linear regression online,Unimportant,Incremental Drift,Large,Important,Training,31.06777559698942,2.57,False
Linear regression online,Unimportant,Incremental Drift,Large,Important,Training/Test,33.53757753996818,2.68,False
Linear regression online,Unimportant,Incremental Drift,Large,Important,Test,66.3506910710913,3.81,False
Linear regression online,Unimportant,Incremental Drift,Large,Medium,Training,27.08739278062526,2.65,False
Linear regression online,Unimportant,Incremental Drift,Large,Medium,Training/Test,29.345246670715973,2.74,False
Linear regression online,Unimportant,Incremental Drift,Large,Medium,Test,29.45331983374601,2.8,False
Linear regression online,Unimportant,Incremental Drift,Large,Unimportant,Training,26.58756479072237,2.78,True
Linear regression online,Unimportant,Incremental Drift,Large,Unimportant,Training/Test,42.3930010045393,3.52,True
Linear regression online,Unimportant,Incremental Drift,Large,Unimportant,Test,37.95466683698663,3.29,True
Linear regression online,Unimportant,No Drift,No Drift,No Drift,No Drift,22.301497637104852,2.78,False
Linear regression online,Unimportant,Sudden Shock,Small,Important,3 days,22.70294672529368,2.79,False
Linear regression online,Unimportant,Sudden Shock,Large,Important,3 days,22.142660593605825,2.76,False
Linear regression online,Unimportant,Sudden Shock,Small,Important,7 days,22.287348903961945,2.78,False
Linear regression online,Unimportant,Sudden Shock,Large,Important,7 days,21.823444041899236,2.74,False
Linear regression,None,Sudden Drift,Small,Important,Training,18.67532794568868,3.19,False
Linear regression,None,Sudden Drift,Small,Important,Training/Test,17.955559247244114,3.13,False
Linear regression,None,Sudden Drift,Small,Important,Test,18.46388081676718,3.19,False
Linear regression,None,Sudden Drift,Small,Medium,Training,16.876125559854813,3.26,False
Linear regression,None,Sudden Drift,Small,Medium,Training/Test,17.04494286543347,3.27,False
Linear regression,None,Sudden Drift,Small,Medium,Test,19.597404627626307,3.46,False
Linear regression,None,Sudden Drift,Small,Unimportant,Training,16.762964134501573,3.28,False
Linear regression,None,Sudden Drift,Small,Unimportant,Training/Test,17.552266042874226,3.33,False
Linear regression,None,Sudden Drift,Small,Unimportant,Test,20.15126718913587,3.51,False
Linear regression,None,Sudden Drift,Large,Important,Training,25.57881824653838,2.9,False
Linear regression,None,Sudden Drift,Large,Important,Training/Test,29.7192311533384,3.1,False
Linear regression,None,Sudden Drift,Large,Important,Test,31.754797638055443,3.23,False
Linear regression,None,Sudden Drift,Large,Medium,Training,17.888235145032997,3.12,False
Linear regression,None,Sudden Drift,Large,Medium,Training/Test,18.0706872450803,3.12,False
Linear regression,None,Sudden Drift,Large,Medium,Test,63.10372154464173,6.25,False
Linear regression,None,Sudden Drift,Large,Unimportant,Training,17.16848942188049,3.21,False
Linear regression,None,Sudden Drift,Large,Unimportant,Training/Test,38.18609514144215,4.6,False
Linear regression,None,Sudden Drift,Large,Unimportant,Test,53.35231969406696,5.18,False
Linear regression,None,Incremental Drift,Small,Important,Training,18.73607889187761,3.19,False
Linear regression,None,Incremental Drift,Small,Important,Training/Test,19.40104790905077,3.22,False
Linear regression,None,Incremental Drift,Small,Important,Test,17.75336327593598,3.15,False
Linear regression,None,Incremental Drift,Small,Medium,Training,16.4905539581173,3.22,False
Linear regression,None,Incremental Drift,Small,Medium,Training/Test,23.6892235707616,3.84,False
Linear regression,None,Incremental Drift,Small,Medium,Test,18.70119577871856,3.4,False
Linear regression,None,Incremental Drift,Small,Unimportant,Training,16.294697926474527,3.25,False
Linear regression,None,Incremental Drift,Small,Unimportant,Training/Test,24.550078440752355,3.87,False
Linear regression,None,Incremental Drift,Small,Unimportant,Test,18.209746159134443,3.37,False
Linear regression,None,Incremental Drift,Large,Important,Training,25.371934667140707,2.9,False
Linear regression,None,Incremental Drift,Large,Important,Training/Test,35.256015059368515,3.32,False
Linear regression,None,Incremental Drift,Large,Important,Test,28.08360861076229,3.18,False
Linear regression,None,Incremental Drift,Large,Medium,Training,17.586816198468757,3.1,False
Linear regression,None,Incremental Drift,Large,Medium,Training/Test,36.19615837788149,4.4,False
Linear regression,None,Incremental Drift,Large,Medium,Test,150.93020560341796,10.41,False
Linear regression,None,Incremental Drift,Large,Unimportant,Training,17.470001850104936,3.24,False
Linear regression,None,Incremental Drift,Large,Unimportant,Training/Test,43.34266060179247,4.73,False
Linear regression,None,Incremental Drift,Large,Unimportant,Test,89.71521084146491,6.96,False
Linear regression,None,No Drift,No Drift,No Drift,No Drift,15.89893260892816,3.25,False
Linear regression,None,Sudden Shock,Small,Important,3 days,15.923651564009743,3.24,False
Linear regression,None,Sudden Shock,Large,Important,3 days,16.102868921781436,3.24,False
Linear regression,None,Sudden Shock,Small,Important,7 days,15.68805805080973,3.24,False
Linear regression,None,Sudden Shock,Large,Important,7 days,15.78008898517694,3.24,False
Linear regression,Important,Sudden Drift,Small,Important,Training,55.255158911285015,5.52,True
Linear regression,Important,Sudden Drift,Small,Important,Training/Test,83.32998252034912,6.91,True
Linear regression,Important,Sudden Drift,Small,Important,Test,124.213211958568,9.06,True
Linear regression,Important,Sudden Drift,Small,Medium,Training,16.802556578129117,3.25,False
Linear regression,Important,Sudden Drift,Small,Medium,Training/Test,16.563631796917825,3.24,False
Linear regression,Important,Sudden Drift,Small,Medium,Test,21.093812014475212,3.61,False
Linear regression,Important,Sudden Drift,Small,Unimportant,Training,16.517320752664787,3.28,False
Linear regression,Important,Sudden Drift,Small,Unimportant,Training/Test,17.628543134569714,3.35,False
Linear regression,Important,Sudden Drift,Small,Unimportant,Test,19.891019608807856,3.5,False
Linear regression,Important,Sudden Drift,Large,Important,Training,605.51644065342,15.53,True
Linear regression,Important,Sudden Drift,Large,Important,Training/Test,1001.7600662849494,22.39,True
Linear regression,Important,Sudden Drift,Large,Important,Test,1724.4110881101053,31.72,True
Linear regression,Important,Sudden Drift,Large,Medium,Training,18.198860582146743,3.14,False
Linear regression,Important,Sudden Drift,Large,Medium,Training/Test,17.636038302950645,3.11,False
Linear regression,Important,Sudden Drift,Large,Medium,Test,144.56288765667557,10.61,False
Linear regression,Important,Sudden Drift,Large,Unimportant,Training,17.49033505736921,3.24,False
Linear regression,Important,Sudden Drift,Large,Unimportant,Training/Test,31.921096114214404,4.22,False
Linear regression,Important,Sudden Drift,Large,Unimportant,Test,45.008078111552905,4.78,False
Linear regression,Important,Incremental Drift,Small,Important,Training,51.65132941964965,5.25,True
Linear regression,Important,Incremental Drift,Small,Important,Training/Test,103.95002445527793,8.15,True
Linear regression,Important,Incremental Drift,Small,Important,Test,100.97201995972124,7.78,True
Linear regression,Important,Incremental Drift,Small,Medium,Training,16.399157892267276,3.23,False
Linear regression,Important,Incremental Drift,Small,Medium,Training/Test,25.287405816513346,3.96,False
Linear regression,Important,Incremental Drift,Small,Medium,Test,20.87271329138579,3.58,False
Linear regression,Important,Incremental Drift,Small,Unimportant,Training,16.4441718320891,3.27,False
Linear regression,Important,Incremental Drift,Small,Unimportant,Training/Test,22.732393006347152,3.75,False
Linear regression,Important,Incremental Drift,Small,Unimportant,Test,22.955248678611905,3.74,False
Linear regression,Important,Incremental Drift,Large,Important,Training,571.4443243021356,15.19,True
Linear regression,Important,Incremental Drift,Large,Important,Training/Test,1421.8984791502537,28.54,True
Linear regression,Important,Incremental Drift,Large,Important,Test,1353.1718989669937,26.77,True
Linear regression,Important,Incremental Drift,Large,Medium,Training,17.693546847278512,3.11,False
Linear regression,Important,Incremental Drift,Large,Medium,Training/Test,28.19918912635759,3.89,False
Linear regression,Important,Incremental Drift,Large,Medium,Test,92.6159564319755,7.85,False
Linear regression,Important,Incremental Drift,Large,Unimportant,Training,17.482095401826168,3.24,False
Linear regression,Important,Incremental Drift,Large,Unimportant,Training/Test,42.9716135644627,4.7,False
Linear regression,Important,Incremental Drift,Large,Unimportant,Test,159.09250104514956,10.63,False
Linear regression,Important,No Drift,No Drift,No Drift,No Drift,15.79777250329126,3.27,False
Linear regression,Important,Sudden Shock,Small,Important,3 days,18.639665002499147,3.41,True
Linear regression,Important,Sudden Shock,Large,Important,3 days,55.75865681555319,4.06,True
Linear regression,Important,Sudden Shock,Small,Important,7 days,19.27931775980252,3.48,True
Linear regression,Important,Sudden Shock,Large,Important,7 days,58.45881660039111,4.15,True
Linear regression,Medium,Sudden Drift,Small,Important,Training,18.755222617118044,3.19,False
Linear regression,Medium,Sudden Drift,Small,Important,Training/Test,18.2774091327158,3.15,False
Linear regression,Medium,Sudden Drift,Small,Important,Test,18.085955336080023,3.13,False
Linear regression,Medium,Sudden Drift,Small,Medium,Training,18.374957158893107,3.38,True
Linear regression,Medium,Sudden Drift,Small,Medium,Training/Test,19.69116769512944,3.49,True
Linear regression,Medium,Sudden Drift,Small,Medium,Test,22.53660667912971,3.72,True
Linear regression,Medium,Sudden Drift,Small,Unimportant,Training,16.516397185770224,3.26,False
Linear regression,Medium,Sudden Drift,Small,Unimportant,Training/Test,17.542351761744094,3.33,False
Linear regression,Medium,Sudden Drift,Small,Unimportant,Test,32.71288008835608,4.5,False
Linear regression,Medium,Sudden Drift,Large,Important,Training,25.330523717149717,2.91,False
Linear regression,Medium,Sudden Drift,Large,Important,Training/Test,31.16667916923824,3.15,False
Linear regression,Medium,Sudden Drift,Large,Important,Test,41.69923527902301,3.93,False
Linear regression,Medium,Sudden Drift,Large,Medium,Training,55.12134278062555,5.59,True
Linear regression,Medium,Sudden Drift,Large,Medium,Training/Test,76.67902770240863,7.09,True
Linear regression,Medium,Sudden Drift,Large,Medium,Test,121.5286644450737,9.5,True
Linear regression,Medium,Sudden Drift,Large,Unimportant,Training,17.035664338557666,3.21,False
Linear regression,Medium,Sudden Drift,Large,Unimportant,Training/Test,33.16962584978612,4.29,False
Linear regression,Medium,Sudden Drift,Large,Unimportant,Test,134.7226655082791,9.46,False
Linear regression,Medium,Incremental Drift,Small,Important,Training,18.35248672617905,3.17,False
Linear regression,Medium,Incremental Drift,Small,Important,Training/Test,18.80073776674847,3.19,False
Linear regression,Medium,Incremental Drift,Small,Important,Test,17.985213221300025,3.19,False
Linear regression,Medium,Incremental Drift,Small,Medium,Training,18.20791650679682,3.36,True
Linear regression,Medium,Incremental Drift,Small,Medium,Training/Test,21.52832135642565,3.63,True
Linear regression,Medium,Incremental Drift,Small,Medium,Test,21.228213481996924,3.61,True
Linear regression,Medium,Incremental Drift,Small,Unimportant,Training,16.295563717402345,3.25,False
Linear regression,Medium,Incremental Drift,Small,Unimportant,Training/Test,19.27381345861919,3.47,False
Linear regression,Medium,Incremental Drift,Small,Unimportant,Test,18.170928901795133,3.38,False
Linear regression,Medium,Incremental Drift,Large,Important,Training,25.80083080659277,2.92,False
Linear regression,Medium,Incremental Drift,Large,Important,Training/Test,33.86955774609982,3.26,False
Linear regression,Medium,Incremental Drift,Large,Important,Test,29.252220476007547,3.24,False
Linear regression,Medium,Incremental Drift,Large,Medium,Training,51.55919544212535,5.4,True
Linear regression,Medium,Incremental Drift,Large,Medium,Training/Test,105.37761109611732,8.69,True
Linear regression,Medium,Incremental Drift,Large,Medium,Test,95.6473263287321,8.03,True
Linear regression,Medium,Incremental Drift,Large,Unimportant,Training,17.09427294957423,3.21,False
Linear regression,Medium,Incremental Drift,Large,Unimportant,Training/Test,45.10816811261954,4.81,False
Linear regression,Medium,Incremental Drift,Large,Unimportant,Test,40.840430538086814,4.54,False
Linear regression,Medium,No Drift,No Drift,No Drift,No Drift,15.83367084368508,3.25,False
Linear regression,Medium,Sudden Shock,Small,Important,3 days,16.00022756804078,3.25,False
Linear regression,Medium,Sudden Shock,Large,Important,3 days,16.05995980953383,3.23,False
Linear regression,Medium,Sudden Shock,Small,Important,7 days,15.712419805456337,3.24,False
Linear regression,Medium,Sudden Shock,Large,Important,7 days,15.875530093145866,3.24,False
Linear regression,Unimportant,Sudden Drift,Small,Important,Training,18.621960210573164,3.18,False
Linear regression,Unimportant,Sudden Drift,Small,Important,Training/Test,18.36176453528773,3.15,False
Linear regression,Unimportant,Sudden Drift,Small,Important,Test,18.37348028990803,3.15,False
Linear regression,Unimportant,Sudden Drift,Small,Medium,Training,17.052796720442963,3.27,False
Linear regression,Unimportant,Sudden Drift,Small,Medium,Training/Test,16.63364530681796,3.24,False
Linear regression,Unimportant,Sudden Drift,Small,Medium,Test,21.752533102252983,3.64,False
Linear regression,Unimportant,Sudden Drift,Small,Unimportant,Training,16.519959242633067,3.26,True
Linear regression,Unimportant,Sudden Drift,Small,Unimportant,Training/Test,18.34479725534858,3.39,True
Linear regression,Unimportant,Sudden Drift,Small,Unimportant,Test,20.220601556348488,3.52,True
Linear regression,Unimportant,Sudden Drift,Large,Important,Training,25.271925257888206,2.91,False
Linear regression,Unimportant,Sudden Drift,Large,Important,Training/Test,29.5479692943812,3.09,False
Linear regression,Unimportant,Sudden Drift,Large,Important,Test,39.23189879539161,3.43,False
Linear regression,Unimportant,Sudden Drift,Large,Medium,Training,18.121886518160792,3.13,False
Linear regression,Unimportant,Sudden Drift,Large,Medium,Training/Test,17.873328218093544,3.12,False
Linear regression,Unimportant,Sudden Drift,Large,Medium,Test,143.67552108403677,10.51,False
Linear regression,Unimportant,Sudden Drift,Large,Unimportant,Training,28.87484916441248,4.01,True
Linear regression,Unimportant,Sudden Drift,Large,Unimportant,Training/Test,49.00026887039717,5.03,True
Linear regression,Unimportant,Sudden Drift,Large,Unimportant,Test,67.93633279920468,5.89,True
Linear regression,Unimportant,Incremental Drift,Small,Important,Training,18.755320506009305,3.19,False
Linear regression,Unimportant,Incremental Drift,Small,Important,Training/Test,18.475570910141325,3.16,False
Linear regression,Unimportant,Incremental Drift,Small,Important,Test,18.48121360360006,3.19,False
Linear regression,Unimportant,Incremental Drift,Small,Medium,Training,16.429774653572338,3.21,False
Linear regression,Unimportant,Incremental Drift,Small,Medium,Training/Test,26.990641030738875,4.08,False
Linear regression,Unimportant,Incremental Drift,Small,Medium,Test,23.26223727506235,3.78,False
Linear regression,Unimportant,Incremental Drift,Small,Unimportant,Training,16.73913964408864,3.28,True
Linear regression,Unimportant,Incremental Drift,Small,Unimportant,Training/Test,18.83828392529179,3.43,True
Linear regression,Unimportant,Incremental Drift,Small,Unimportant,Test,18.74938861246811,3.42,True
Linear regression,Unimportant,Incremental Drift,Large,Important,Training,25.346492971590973,2.9,False
Linear regression,Unimportant,Incremental Drift,Large,Important,Training/Test,33.23974362778049,3.24,False
Linear regression,Unimportant,Incremental Drift,Large,Important,Test,35.30877056487471,3.38,False
Linear regression,Unimportant,Incremental Drift,Large,Medium,Training,17.756232844950375,3.12,False
Linear regression,Unimportant,Incremental Drift,Large,Medium,Training/Test,27.77875984723242,3.87,False
Linear regression,Unimportant,Incremental Drift,Large,Medium,Test,45.44400948419152,5.0,False
Linear regression,Unimportant,Incremental Drift,Large,Unimportant,Training,28.25994318703506,3.97,True
Linear regression,Unimportant,Incremental Drift,Large,Unimportant,Training/Test,59.11239113525978,5.5,True
Linear regression,Unimportant,Incremental Drift,Large,Unimportant,Test,53.28308161339716,5.18,True
Linear regression,Unimportant,No Drift,No Drift,No Drift,No Drift,15.908431869482278,3.26,False
Linear regression,Unimportant,Sudden Shock,Small,Important,3 days,16.039483373960966,3.26,False
Linear regression,Unimportant,Sudden Shock,Large,Important,3 days,16.080570769187972,3.24,False
Linear regression,Unimportant,Sudden Shock,Small,Important,7 days,15.785916212803908,3.25,False
Linear regression,Unimportant,Sudden Shock,Large,Important,7 days,15.746401675940913,3.24,False
Linear regression online,None,Sudden Drift,Small,Important,Training,19.280321854166992,3.23,False
Linear regression online,None,Sudden Drift,Small,Important,Training/Test,19.633457756982217,3.28,False
Linear regression online,None,Sudden Drift,Small,Important,Test,21.41223535370793,3.35,False
Linear regression online,None,Sudden Drift,Small,Medium,Training,18.01997307006715,3.36,False
Linear regression online,None,Sudden Drift,Small,Medium,Training/Test,18.59039533071048,3.41,False
Linear regression online,None,Sudden Drift,Small,Medium,Test,40.17987798205989,5.09,False
Linear regression online,None,Sudden Drift,Small,Unimportant,Training,17.90516063007828,3.4,False
Linear regression online,None,Sudden Drift,Small,Unimportant,Training/Test,19.325135411395717,3.51,False
Linear regression online,None,Sudden Drift,Small,Unimportant,Test,22.30035313865158,3.7,False
Linear regression online,None,Sudden Drift,Large,Important,Training,24.85521388138091,2.85,False
Linear regression online,None,Sudden Drift,Large,Important,Training/Test,28.57449251576031,3.12,False
Linear regression online,None,Sudden Drift,Large,Important,Test,36.52444444495399,3.45,False
Linear regression online,None,Sudden Drift,Large,Medium,Training,19.01194560851832,3.19,False
Linear regression online,None,Sudden Drift,Large,Medium,Training/Test,19.71127190073562,3.26,False
Linear regression online,None,Sudden Drift,Large,Medium,Test,9.413736710604026e+24,195.65,False
Linear regression online,None,Sudden Drift,Large,Unimportant,Training,17.72767897063289,3.23,False
Linear regression online,None,Sudden Drift,Large,Unimportant,Training/Test,26.840697058553644,3.97,False
Linear regression online,None,Sudden Drift,Large,Unimportant,Test,45.32966777603904,5.13,False
Linear regression online,None,Incremental Drift,Small,Important,Training,19.290943806776585,3.23,False
Linear regression online,None,Incremental Drift,Small,Important,Training/Test,19.675761442802497,3.26,False
Linear regression online,None,Incremental Drift,Small,Important,Test,19.885281141936435,3.28,False
Linear regression online,None,Incremental Drift,Small,Medium,Training,18.0338301855647,3.36,False
Linear regression online,None,Incremental Drift,Small,Medium,Training/Test,24.71702998334572,3.9,False
Linear regression online,None,Incremental Drift,Small,Medium,Test,35.98021339533033,4.78,False
Linear regression online,None,Incremental Drift,Small,Unimportant,Training,18.200175844865733,3.44,False
Linear regression online,None,Incremental Drift,Small,Unimportant,Training/Test,19.31409870527847,3.5,False
Linear regression online,None,Incremental Drift,Small,Unimportant,Test,22.79468162483099,3.72,False
Linear regression online,None,Incremental Drift,Large,Important,Training,24.51383256218377,2.83,False
Linear regression online,None,Incremental Drift,Large,Important,Training/Test,31.86517673006502,3.36,False
Linear regression online,None,Incremental Drift,Large,Important,Test,32.47157876052409,3.48,False
Linear regression online,None,Incremental Drift,Large,Medium,Training,19.345199178971168,3.24,False
Linear regression online,None,Incremental Drift,Large,Medium,Training/Test,27.13943330516702,3.8,False
Linear regression online,None,Incremental Drift,Large,Medium,Test,1.8417799154119127e+25,167.94,False
Linear regression online,None,Incremental Drift,Large,Unimportant,Training,17.80935299891613,3.25,False
Linear regression online,None,Incremental Drift,Large,Unimportant,Training/Test,30.1603942359571,4.24,False
Linear regression online,None,Incremental Drift,Large,Unimportant,Test,39.86897896509564,4.87,False
Linear regression online,None,No Drift,No Drift,No Drift,No Drift,17.69218060849133,3.41,False
Linear regression online,None,Sudden Shock,Small,Important,3 days,18.02919095463573,3.45,False
Linear regression online,None,Sudden Shock,Large,Important,3 days,18.0355170425978,3.43,False
Linear regression online,None,Sudden Shock,Small,Important,7 days,17.875897019965635,3.42,False
Linear regression online,None,Sudden Shock,Large,Important,7 days,18.364545666050805,3.45,False
Linear regression online,Important,Sudden Drift,Small,Important,Training,25.95415710372937,3.89,True
Linear regression online,Important,Sudden Drift,Small,Important,Training/Test,38.85008264972,4.49,True
Linear regression online,Important,Sudden Drift,Small,Important,Test,48.17111359130468,5.02,True
Linear regression online,Important,Sudden Drift,Small,Medium,Training,18.4810239391053,3.39,False
Linear regression online,Important,Sudden Drift,Small,Medium,Training/Test,18.753889788830712,3.42,False
Linear regression online,Important,Sudden Drift,Small,Medium,Test,38.80278288358326,4.95,False
Linear regression online,Important,Sudden Drift,Small,Unimportant,Training,18.141941760302984,3.41,False
Linear regression online,Important,Sudden Drift,Small,Unimportant,Training/Test,19.355283049701143,3.52,False
Linear regression online,Important,Sudden Drift,Small,Unimportant,Test,26.75017783327749,4.08,False
Linear regression online,Important,Sudden Drift,Large,Important,Training,142.50744936793689,7.68,True
Linear regression online,Important,Sudden Drift,Large,Important,Training/Test,294.1648920640352,9.65,True
Linear regression online,Important,Sudden Drift,Large,Important,Test,509.0656890790375,13.79,True
Linear regression online,Important,Sudden Drift,Large,Medium,Training,19.19314548366261,3.2,False
Linear regression online,Important,Sudden Drift,Large,Medium,Training/Test,20.151992588381336,3.3,False
Linear regression online,Important,Sudden Drift,Large,Medium,Test,1.5072706638675674e+25,195.63,False
Linear regression online,Important,Sudden Drift,Large,Unimportant,Training,17.430633149602393,3.19,False
Linear regression online,Important,Sudden Drift,Large,Unimportant,Training/Test,27.415853799359425,4.02,False
Linear regression online,Important,Sudden Drift,Large,Unimportant,Test,50.82446867160338,5.39,False
Linear regression online,Important,Incremental Drift,Small,Important,Training,26.20399551477009,3.92,True
Linear regression online,Important,Incremental Drift,Small,Important,Training/Test,46.1133570305324,4.96,True
