,Dropped variable,Drift type,Drift magnitude,Variable importance,Drift time,MSE,MAPE,SMAPE
1,,Sudden Drift,Small,Important,Half observed,12.818903604598715,0.023484747501189035,2.35
2,,Sudden Drift,Small,Important,Unobserved,131.79121863281702,0.08602379097511322,9.03
3,,Sudden Drift,Small,Medium,Fully observed,10.993687186996896,0.023364535963597808,2.32
4,,Sudden Drift,Small,Medium,Half observed,11.927157856793313,0.024478647723768815,2.44
5,,Sudden Drift,Small,Medium,Unobserved,38.386340043568275,0.044485194315718714,4.58
6,,Sudden Drift,Small,Unimportant,Fully observed,10.678601496333238,0.02430030460073861,2.42
7,,Sudden Drift,Small,Unimportant,Half observed,11.327920350837182,0.024922650919176267,2.48
8,,Sudden Drift,Small,Unimportant,Unobserved,11.754065344164141,0.025418521511545496,2.52
9,,Sudden Drift,Large,Important,Fully observed,10.739360170878918,0.017034129273439138,1.7
10,,Sudden Drift,Large,Important,Half observed,10.986579081715668,0.01731486895266379,1.73
11,,Sudden Drift,Large,Important,Unobserved,2250.156538025311,0.28775061529729556,33.73
12,,Sudden Drift,Large,Medium,Fully observed,11.141884827434565,0.020812674438938836,2.07
13,,Sudden Drift,Large,Medium,Half observed,12.872555706716357,0.021905945802247632,2.19
14,,Sudden Drift,Large,Medium,Unobserved,503.6523799656338,0.1625233685760778,17.73
15,,Sudden Drift,Large,Unimportant,Fully observed,10.879123851243593,0.02422660911464543,2.41
16,,Sudden Drift,Large,Unimportant,Half observed,11.111576706239234,0.02414309284440393,2.4
17,,Sudden Drift,Large,Unimportant,Unobserved,11.278304978318134,0.024566441642350594,2.44
18,,Incremental Drift,Small,Important,Fully observed,10.413711773093077,0.02387555920762652,2.37
19,,Incremental Drift,Small,Important,Half observed,12.12758294093346,0.02545397211377521,2.54
20,,Incremental Drift,Small,Important,Unobserved,13.407304511458326,0.026009112042517546,2.59
21,,Incremental Drift,Small,Medium,Fully observed,10.583181851986218,0.023967831873309406,2.38
22,,Incremental Drift,Small,Medium,Half observed,11.226299670556998,0.02488218724739506,2.47
23,,Incremental Drift,Small,Medium,Unobserved,11.829064112845103,0.025462832275553664,2.53
24,,Incremental Drift,Small,Unimportant,Fully observed,11.340801144859647,0.025131570793776713,2.5
25,,Incremental Drift,Small,Unimportant,Half observed,11.311645935711377,0.025030631752886008,2.49
26,,Incremental Drift,Small,Unimportant,Unobserved,11.324066443509434,0.02505799636440973,2.49
27,,Incremental Drift,Large,Important,Fully observed,10.457219393030325,0.023990873833199738,2.38
28,,Incremental Drift,Large,Important,Half observed,33.13535019381257,0.02773035026645966,2.81
29,,Incremental Drift,Large,Important,Unobserved,38.77869922308462,0.02812594360538094,2.86
30,,Incremental Drift,Large,Medium,Fully observed,10.290358662727545,0.02402213041363798,2.39
31,,Incremental Drift,Large,Medium,Half observed,15.24009193510296,0.026263460310178795,2.63
32,,Incremental Drift,Large,Medium,Unobserved,17.564821151601468,0.026707828363547837,2.67
33,,Incremental Drift,Large,Unimportant,Fully observed,11.02426568137156,0.024603647127641064,2.45
34,,Incremental Drift,Large,Unimportant,Half observed,11.275775396718432,0.024973895451165243,2.48
35,,Incremental Drift,Large,Unimportant,Unobserved,11.33790965833947,0.025033869014776236,2.49
36,,No Drift,No Drift,No Drift,No Drift,11.312843925947831,0.02502843445843589,2.49
37,0,Sudden Drift,Small,Important,Fully observed,11.023432480230818,0.02188911453074571,2.18
38,0,Sudden Drift,Small,Important,Half observed,11.482638158382525,0.022403387513820067,2.23
39,0,Sudden Drift,Small,Important,Unobserved,143.66531935152662,0.09018104607372067,9.49
40,0,Sudden Drift,Small,Medium,Fully observed,11.62295293376633,0.023966791234151977,2.38
41,0,Sudden Drift,Small,Medium,Half observed,11.920281035049813,0.024207745200604265,2.41
42,0,Sudden Drift,Small,Medium,Unobserved,36.422732592997924,0.04307073930912973,4.44
43,0,Sudden Drift,Small,Unimportant,Fully observed,10.93929143780611,0.024098461294678165,2.4
44,0,Sudden Drift,Small,Unimportant,Half observed,10.241512001049179,0.023571296567749297,2.34
45,0,Sudden Drift,Small,Unimportant,Unobserved,13.087640670361846,0.025742420109440785,2.57
46,0,Sudden Drift,Large,Important,Fully observed,12.92877181867323,0.018395511188235732,1.83
47,0,Sudden Drift,Large,Important,Half observed,29.818272700762005,0.02162982169144113,2.19
48,0,Sudden Drift,Large,Important,Unobserved,2299.111919951092,0.2909701537493181,34.18
49,0,Sudden Drift,Large,Medium,Fully observed,11.166409065716755,0.02060396027645924,2.05
50,0,Sudden Drift,Large,Medium,Half observed,13.53712655783203,0.022456068009827437,2.24
51,0,Sudden Drift,Large,Medium,Unobserved,496.54150223255346,0.16134705110391487,17.59
52,0,Sudden Drift,Large,Unimportant,Fully observed,10.699985917158488,0.02374023598006925,2.37
53,0,Sudden Drift,Large,Unimportant,Half observed,10.517116740935302,0.023680620993937897,2.35
54,0,Sudden Drift,Large,Unimportant,Unobserved,13.95755239038526,0.02632361788396685,2.64
55,0,Incremental Drift,Small,Important,Fully observed,11.156925456547668,0.02476045294122882,2.47
56,0,Incremental Drift,Small,Important,Half observed,11.435632355610064,0.02474189812589007,2.46
57,0,Incremental Drift,Small,Important,Unobserved,13.173902671990083,0.025437667880878447,2.54
58,0,Incremental Drift,Small,Medium,Fully observed,11.526821648193485,0.02508217409947884,2.49
59,0,Incremental Drift,Small,Medium,Half observed,10.772617821501541,0.024159344524617384,2.4
60,0,Incremental Drift,Small,Medium,Unobserved,11.574277708051195,0.024926130897083117,2.48
61,0,Incremental Drift,Small,Unimportant,Fully observed,10.961286147316091,0.02472036900498708,2.46
62,0,Incremental Drift,Small,Unimportant,Half observed,10.888240434808633,0.02438161082625859,2.43
63,0,Incremental Drift,Small,Unimportant,Unobserved,10.970649652309374,0.02451268767782348,2.44
64,0,Incremental Drift,Large,Important,Fully observed,11.018230108864678,0.02415738502177718,2.4
65,0,Incremental Drift,Large,Important,Half observed,31.478946966506896,0.02704233172561278,2.74
66,0,Incremental Drift,Large,Important,Unobserved,38.9234391630676,0.0275440389083251,2.8
67,0,Incremental Drift,Large,Medium,Fully observed,11.341571497656313,0.025262510022624182,2.51
68,0,Incremental Drift,Large,Medium,Half observed,14.38521912116928,0.025553475092758775,2.55
69,0,Incremental Drift,Large,Medium,Unobserved,17.626444645036482,0.026161765350326893,2.62
70,0,Incremental Drift,Large,Unimportant,Fully observed,10.986238717173512,0.024787925727385435,2.46
71,0,Incremental Drift,Large,Unimportant,Half observed,10.825154433308622,0.024276122613307877,2.42
72,0,Incremental Drift,Large,Unimportant,Unobserved,11.015398366872034,0.024554795317117902,2.44
73,0,No Drift,No Drift,No Drift,No Drift,10.94087120333122,0.024442647399073994,2.43
74,3,Sudden Drift,Small,Important,Fully observed,10.65258127968991,0.021847666960943604,2.17
75,3,Sudden Drift,Small,Important,Half observed,12.28284685374387,0.022963575595452732,2.3
76,3,Sudden Drift,Small,Important,Unobserved,140.1911759981087,0.09025910751698873,9.49
77,3,Sudden Drift,Small,Medium,Fully observed,11.299272072787785,0.02351843282651389,2.34
78,3,Sudden Drift,Small,Medium,Half observed,10.074000757234478,0.022216495554309483,2.22
79,3,Sudden Drift,Small,Medium,Unobserved,36.80260996558032,0.043711725987465304,4.5
80,3,Sudden Drift,Small,Unimportant,Fully observed,10.548447849527312,0.024069603113790743,2.4
81,3,Sudden Drift,Small,Unimportant,Half observed,10.510702503322786,0.023900283374847026,2.38
82,3,Sudden Drift,Small,Unimportant,Unobserved,11.970564465847644,0.025134530106514674,2.49
83,3,Sudden Drift,Large,Important,Fully observed,10.727073324154505,0.01699820104261225,1.7
84,3,Sudden Drift,Large,Important,Half observed,11.334538072121836,0.016964728809508882,1.69
85,3,Sudden Drift,Large,Important,Unobserved,2282.3662132473028,0.2912702418182338,34.18
86,3,Sudden Drift,Large,Medium,Fully observed,10.775289424096753,0.01986330355650255,1.98
87,3,Sudden Drift,Large,Medium,Half observed,14.901460859382814,0.022077662867934285,2.22
88,3,Sudden Drift,Large,Medium,Unobserved,499.33045278103674,0.16189750421625967,17.66
89,3,Sudden Drift,Large,Unimportant,Fully observed,9.750883884454675,0.022738456916716752,2.27
90,3,Sudden Drift,Large,Unimportant,Half observed,10.241450785218628,0.02330399450477297,2.32
91,3,Sudden Drift,Large,Unimportant,Unobserved,12.273865476605856,0.025311791704108057,2.51
92,3,Incremental Drift,Small,Important,Fully observed,10.00828200435118,0.02359481930988572,2.35
93,3,Incremental Drift,Small,Important,Half observed,11.041397468794072,0.024455479633472478,2.44
94,3,Incremental Drift,Small,Important,Unobserved,12.660967151952674,0.025181262023069473,2.51
95,3,Incremental Drift,Small,Medium,Fully observed,10.32299760327155,0.02372482476841918,2.36
96,3,Incremental Drift,Small,Medium,Half observed,10.403222994725768,0.023919360117237012,2.38
97,3,Incremental Drift,Small,Medium,Unobserved,11.115145269328808,0.024648091528910284,2.45
98,3,Incremental Drift,Small,Unimportant,Fully observed,10.6354547063977,0.02398390746061973,2.39
99,3,Incremental Drift,Small,Unimportant,Half observed,10.64244705950434,0.02426016338289959,2.41
100,3,Incremental Drift,Small,Unimportant,Unobserved,10.516060930934282,0.02407697886266345,2.39
101,3,Incremental Drift,Large,Important,Fully observed,10.783061876358477,0.02448866383348063,2.43
102,3,Incremental Drift,Large,Important,Half observed,30.977679504738113,0.02675681932899405,2.71
103,3,Incremental Drift,Large,Important,Unobserved,37.92911788802248,0.027300164680181805,2.78
104,3,Incremental Drift,Large,Medium,Fully observed,10.903689228824373,0.024610118401397648,2.45
105,3,Incremental Drift,Large,Medium,Half observed,14.16672598294024,0.025307801697561368,2.53
106,3,Incremental Drift,Large,Medium,Unobserved,16.89442504974667,0.025892080034877352,2.59
107,3,Incremental Drift,Large,Unimportant,Fully observed,10.887677146201614,0.02456719589986003,2.44
108,3,Incremental Drift,Large,Unimportant,Half observed,10.622128715606447,0.02422680328582867,2.41
109,3,Incremental Drift,Large,Unimportant,Unobserved,10.541317290784765,0.024123080117974014,2.4
110,3,No Drift,No Drift,No Drift,No Drift,10.551206719787697,0.024152992711530697,2.4
111,6,Sudden Drift,Small,Important,Fully observed,11.880437200284348,0.023277845057309756,2.32
112,6,Sudden Drift,Small,Important,Half observed,12.538657697626949,0.02332639142164163,2.33
113,6,Sudden Drift,Small,Important,Unobserved,140.96058440468465,0.08822612688324981,9.28
114,6,Sudden Drift,Small,Medium,Fully observed,11.524319932684339,0.02404751698414949,2.39
115,6,Sudden Drift,Small,Medium,Half observed,11.031243052721223,0.023883655014898014,2.38
116,6,Sudden Drift,Small,Medium,Unobserved,37.08764379416732,0.0435267394682193,4.48
117,6,Sudden Drift,Small,Unimportant,Fully observed,11.255206271439299,0.024892426147548875,2.48
118,6,Sudden Drift,Small,Unimportant,Half observed,10.65954876108547,0.024488190984067765,2.44
119,6,Sudden Drift,Small,Unimportant,Unobserved,10.52791357207667,0.024130849228819792,2.4
120,6,Sudden Drift,Large,Important,Fully observed,11.516500031346373,0.017517646335830455,1.75
121,6,Sudden Drift,Large,Important,Half observed,11.705543410087952,0.017820889083978334,1.78
122,6,Sudden Drift,Large,Important,Unobserved,2288.5331032545855,0.2893390081872776,33.97
123,6,Sudden Drift,Large,Medium,Fully observed,11.575801957548855,0.021177233346547888,2.11
